source,target,mirtarbase,correlation,qvalue
hsa-miR-182-5p,HECW2,,-0.424,0.009
hsa-miR-145-5p,NAA50,,-0.424,0.009
hsa-miR-424-5p,ADRB2,,-0.424,0.009
hsa-miR-20b-5p,MRTFB,,-0.423,0.009
hsa-miR-17-5p,EIF2S1,MIRT070838,-0.423,0.009
hsa-miR-7-5p,NREP,MIRT561843,-0.423,0.009
hsa-miR-16-5p,ATP10B,,-0.423,0.009
hsa-miR-144-3p,MGAT4A,,-0.423,0.009
hsa-miR-107,CPEB3,MIRT567974,-0.423,0.009
hsa-miR-20b-5p,AGFG2,MIRT169682,-0.423,0.009
hsa-miR-106a-5p,CREB1,MIRT205048,-0.423,0.009
hsa-miR-107,MFN1,,-0.423,0.009
hsa-miR-107,ARIH2,,-0.423,0.009
hsa-miR-145-5p,POGK,,-0.423,0.009
hsa-let-7b-5p,CYP19A1,,-0.423,0.009
hsa-miR-16-5p,ZNRF3,MIRT031450,-0.423,0.009
hsa-miR-16-5p,ABI2,,-0.423,0.009
hsa-miR-106a-5p,TNKS2,MIRT057386,-0.423,0.009
hsa-miR-15a-5p,A1CF,,-0.423,0.009
hsa-miR-15b-5p,ESRRA,,-0.423,0.009
hsa-miR-152-3p,DLG2,,-0.422,0.009
hsa-let-7c-5p,GALNT15,,-0.422,0.009
hsa-miR-25-3p,PAX5,,-0.422,0.009
hsa-miR-106b-5p,TP53INP1,MIRT448392,-0.422,0.009
hsa-miR-532-3p,H1-0,,-0.422,0.009
hsa-miR-363-3p,SYT1,,-0.422,0.009
hsa-miR-31-5p,NR5A2,,-0.422,0.009
hsa-miR-93-5p,APPL1,,-0.422,0.009
hsa-miR-106a-5p,RSBN1,,-0.422,0.009
hsa-miR-107,RBBP6,MIRT501408,-0.422,0.009
hsa-miR-185-5p,MINAR1,,-0.422,0.009
hsa-miR-98-5p,AP1S1,MIRT481848,-0.422,0.01
hsa-miR-106a-5p,EMSY,MIRT503078,-0.422,0.01
hsa-miR-185-5p,GPAT4,,-0.422,0.01
hsa-miR-424-5p,CYP26B1,MIRT558507,-0.422,0.01
hsa-miR-7-5p,FXR1,MIRT161895,-0.422,0.01
hsa-miR-107,MIGA1,,-0.422,0.01
hsa-miR-454-3p,UXS1,,-0.422,0.01
hsa-miR-16-5p,PLXNB1,,-0.422,0.01
hsa-miR-145-5p,MAPK4,,-0.422,0.01
hsa-let-7d-5p,ACP3,,-0.421,0.01
hsa-miR-24-3p,FBXW4,,-0.421,0.01
hsa-miR-145-5p,RTKN,MIRT021499,-0.421,0.01
hsa-miR-20b-5p,KIF1B,,-0.421,0.01
hsa-miR-501-3p,ARIH1,,-0.421,0.01
hsa-miR-182-5p,FRMD4A,,-0.421,0.01
hsa-miR-93-5p,GPD2,,-0.421,0.01
hsa-miR-107,ZC3H12B,,-0.421,0.01
hsa-miR-20b-5p,DNAL1,MIRT704165,-0.421,0.01
hsa-miR-181b-5p,ITSN1,,-0.421,0.01
hsa-miR-16-5p,SPTLC1,MIRT001411,-0.421,0.01
hsa-miR-24-3p,KHNYN,MIRT030433,-0.421,0.01
hsa-let-7d-5p,KCNC3,,-0.421,0.01
hsa-miR-452-5p,LIN7C,,-0.421,0.01
hsa-let-7c-5p,CFL2,,-0.421,0.01
hsa-miR-17-5p,LAMP1,,-0.421,0.01
hsa-miR-24-3p,OSBP,,-0.421,0.01
hsa-miR-338-3p,CHTOP,,-0.421,0.01
hsa-miR-1306-5p,STC2,,-0.421,0.01
hsa-miR-16-5p,TMEM154,MIRT051094,-0.421,0.01
hsa-miR-15b-5p,RAB35,,-0.421,0.01
hsa-miR-152-3p,SMAD5,,-0.421,0.01
hsa-miR-195-5p,GABARAPL1,MIRT247370,-0.421,0.01
hsa-miR-93-5p,SMAD5,MIRT095201,-0.421,0.01
hsa-miR-29b-3p,DIO2,,-0.421,0.01
hsa-miR-24-3p,FERMT1,,-0.42,0.01
hsa-miR-145-5p,CLEC16A,,-0.42,0.01
hsa-miR-363-3p,ITPRID2,MIRT086364,-0.42,0.01
hsa-miR-106a-5p,NFAT5,MIRT144300,-0.42,0.01
hsa-miR-17-5p,SERP1,,-0.42,0.01
hsa-miR-181b-5p,TGFBR2,,-0.42,0.01
hsa-miR-378c,DENND2B,,-0.42,0.01
hsa-let-7b-5p,CERT1,,-0.42,0.01
hsa-miR-326,BCAS3,MIRT790278,-0.42,0.01
hsa-miR-452-5p,FBXO11,,-0.42,0.01
hsa-miR-1-3p,NDRG3,,-0.42,0.01
hsa-miR-16-5p,PHKG2,,-0.42,0.01
hsa-miR-93-5p,MYNN,,-0.42,0.01
hsa-miR-378c,CBX3,,-0.42,0.01
hsa-miR-29b-3p,RTKN2,,-0.42,0.01
hsa-miR-362-5p,ATMIN,,-0.42,0.01
hsa-miR-363-3p,CDK5R1,MIRT250942,-0.42,0.01
hsa-miR-378c,TMCO1,,-0.42,0.01
hsa-miR-181b-5p,CYP26B1,,-0.42,0.01
hsa-miR-185-5p,MYLK,,-0.42,0.01
hsa-miR-144-3p,TRIM44,,-0.42,0.01
hsa-miR-223-3p,KIAA1755,,-0.42,0.01
hsa-miR-708-5p,BCAM,,-0.42,0.01
hsa-miR-24-3p,APBA1,,-0.419,0.01
hsa-miR-421,KDM5A,,-0.419,0.01
hsa-miR-19b-3p,PGK1,MIRT726963,-0.419,0.01
hsa-miR-93-5p,WNK3,MIRT448320,-0.419,0.01
hsa-miR-193b-3p,INO80D,MIRT498447,-0.419,0.01
hsa-miR-452-5p,MATR3,,-0.419,0.01
hsa-miR-106a-5p,ZNF148,,-0.419,0.01
hsa-miR-30e-5p,JAM2,,-0.419,0.01
hsa-miR-145-5p,RBM3,,-0.419,0.01
hsa-miR-96-5p,TNFAIP8,,-0.419,0.01
hsa-miR-363-3p,ASXL2,,-0.419,0.01
hsa-miR-17-5p,SYAP1,,-0.419,0.01
hsa-miR-18a-5p,TRIM2,,-0.419,0.01
hsa-miR-18a-5p,AEBP2,,-0.419,0.01
hsa-miR-15b-5p,ZDHHC14,,-0.419,0.01
hsa-miR-15a-5p,SOS2,,-0.419,0.01
hsa-miR-93-5p,GNB5,MIRT696198,-0.419,0.01
hsa-miR-20b-5p,XRN1,,-0.419,0.01
hsa-miR-193b-3p,MOCS2,,-0.419,0.01
hsa-miR-148b-3p,MOSMO,,-0.419,0.01
hsa-miR-24-3p,AVL9,MIRT639575,-0.419,0.01
hsa-miR-107,NECTIN1,,-0.419,0.01
hsa-miR-181d-5p,CACNA2D1,,-0.419,0.01
hsa-miR-7-5p,CDKL1,,-0.419,0.01
hsa-miR-152-3p,SRSF11,,-0.419,0.01
hsa-miR-15a-5p,WDFY2,,-0.418,0.01
hsa-miR-24-3p,NUDT3,,-0.418,0.01
hsa-miR-24-3p,CSNK1G1,,-0.418,0.01
hsa-miR-181a-5p,CALM1,,-0.418,0.01
hsa-miR-20b-5p,SLC30A1,MIRT485096,-0.418,0.01
hsa-miR-532-3p,PAFAH1B2,,-0.418,0.01
hsa-miR-320b,SLC28A3,,-0.418,0.01
hsa-miR-7-5p,BICRA,,-0.418,0.01
hsa-miR-93-5p,UEVLD,,-0.418,0.01
hsa-miR-326,DLG3,,-0.418,0.01
hsa-miR-93-5p,ZNF652,MIRT484882,-0.418,0.01
hsa-miR-15b-5p,KCTD1,,-0.418,0.01
hsa-miR-193a-5p,HOXA1,,-0.418,0.01
hsa-miR-16-5p,AGO1,,-0.418,0.01
hsa-miR-140-5p,LMNB1,,-0.418,0.01
hsa-miR-326,AAMP,,-0.418,0.01
hsa-miR-497-5p,ATP10B,,-0.418,0.01
hsa-miR-93-5p,LDLRAD3,,-0.418,0.01
hsa-let-7c-5p,MGLL,,-0.418,0.01
hsa-miR-15a-5p,SLC10A7,,-0.418,0.01
hsa-miR-20b-5p,NFAT5,MIRT144311,-0.418,0.01
hsa-miR-146b-5p,CNTFR,,-0.418,0.01
hsa-miR-17-5p,FAM102A,MIRT727731,-0.418,0.01
hsa-let-7d-5p,CHUK,,-0.418,0.01
hsa-miR-16-5p,DCTN5,MIRT142238,-0.418,0.01
hsa-miR-186-5p,RILPL1,,-0.418,0.01
hsa-miR-20b-5p,SCD5,,-0.418,0.01
hsa-miR-93-5p,DYRK1A,,-0.418,0.01
hsa-miR-23a-3p,SGIP1,,-0.418,0.01
hsa-miR-15a-5p,TNPO1,,-0.417,0.01
hsa-miR-17-5p,HSPA8,MIRT475478,-0.417,0.01
hsa-miR-140-5p,SLC39A9,,-0.417,0.01
hsa-miR-34c-5p,MRAS,,-0.417,0.01
hsa-miR-454-3p,INO80,,-0.417,0.01
hsa-miR-421,SRSF10,,-0.417,0.01
hsa-miR-421,XIAP,MIRT175554,-0.417,0.01
hsa-miR-205-5p,VTI1B,,-0.417,0.01
hsa-miR-145-5p,PODXL,MIRT021537,-0.417,0.01
hsa-miR-93-5p,ZNF805,MIRT028005,-0.417,0.01
hsa-miR-16-5p,JADE2,,-0.417,0.01
hsa-miR-107,PURB,MIRT546887,-0.417,0.01
hsa-miR-15a-5p,FBXW7,,-0.417,0.01
hsa-miR-26a-5p,PDE4D,,-0.417,0.01
hsa-miR-107,PRKAB2,,-0.417,0.01
hsa-miR-107,PNISR,MIRT547071,-0.417,0.01
hsa-miR-16-5p,LUZP1,MIRT001445,-0.417,0.011
hsa-miR-93-5p,MBTPS1,,-0.417,0.011
hsa-miR-186-5p,TSPYL1,,-0.417,0.011
hsa-miR-16-5p,SEMA6D,,-0.417,0.011
hsa-miR-30e-5p,FAM124A,,-0.417,0.011
hsa-miR-363-3p,TNRC6B,,-0.417,0.011
hsa-miR-423-5p,GRM4,,-0.417,0.011
hsa-miR-107,COPZ1,,-0.417,0.011
hsa-miR-429,SOX6,,-0.417,0.011
hsa-miR-186-5p,MPLKIP,,-0.417,0.011
hsa-miR-10a-5p,BCL2L11,MIRT084600,-0.416,0.011
hsa-miR-193a-5p,MTUS2,,-0.416,0.011
hsa-miR-16-5p,KLHDC10,MIRT170137,-0.416,0.011
hsa-miR-185-5p,MAPK14,,-0.416,0.011
hsa-miR-7-5p,BACE1,,-0.416,0.011
hsa-miR-93-5p,MED17,MIRT061182,-0.416,0.011
hsa-let-7d-5p,PRLR,,-0.416,0.011
hsa-miR-378c,ABI2,,-0.416,0.011
hsa-miR-24-3p,SIAH3,,-0.416,0.011
hsa-miR-15a-5p,SRPRA,MIRT500936,-0.416,0.011
hsa-miR-16-5p,LPP,,-0.416,0.011
hsa-miR-106a-5p,ZBTB18,MIRT064799,-0.416,0.011
hsa-miR-185-5p,PSMD11,,-0.416,0.011
hsa-miR-363-3p,NAA50,,-0.416,0.011
hsa-miR-335-5p,ZBTB8B,,-0.416,0.011
hsa-miR-103a-3p,NUDCD2,,-0.416,0.011
hsa-miR-424-5p,PID1,,-0.416,0.011
hsa-miR-7-5p,BMPR2,MIRT025637,-0.416,0.011
hsa-miR-15a-5p,KIF5C,,-0.416,0.011
hsa-miR-182-5p,NOVA2,,-0.416,0.011
hsa-let-7b-5p,CRTAP,,-0.416,0.011
hsa-miR-363-3p,GRHL1,,-0.416,0.011
hsa-miR-532-3p,NFIC,,-0.416,0.011
hsa-miR-24-3p,ZNF572,,-0.416,0.011
hsa-miR-139-5p,CSRNP2,,-0.415,0.011
hsa-miR-193a-5p,CLK3,,-0.415,0.011
hsa-miR-501-3p,AMOTL1,,-0.415,0.011
hsa-miR-16-5p,UBFD1,MIRT032064,-0.415,0.011
hsa-miR-185-5p,KLF7,,-0.415,0.011
hsa-miR-186-5p,HNRNPUL2,,-0.415,0.011
hsa-miR-9-5p,TMEM170B,,-0.415,0.011
hsa-miR-15a-5p,CPD,,-0.415,0.011
hsa-miR-106a-5p,RNF217,,-0.415,0.011
hsa-miR-193b-3p,ENTPD1,,-0.415,0.011
hsa-miR-106a-5p,PPP2CA,,-0.415,0.011
hsa-miR-15b-5p,ENAH,,-0.415,0.011
hsa-let-7d-5p,LEPROTL1,,-0.415,0.011
hsa-let-7d-5p,CASP3,,-0.415,0.011
hsa-miR-16-5p,DCAF5,,-0.415,0.011
hsa-miR-24-3p,ABI2,,-0.415,0.011
hsa-miR-93-5p,SMIM14,,-0.415,0.011
hsa-miR-532-3p,APP,MIRT037918,-0.415,0.011
hsa-miR-326,RELA,,-0.415,0.011
hsa-miR-93-5p,NEDD4L,,-0.415,0.011
hsa-miR-145-5p,ATXN7L3,,-0.415,0.011
hsa-miR-143-3p,SLC39A11,,-0.414,0.011
hsa-miR-17-5p,SLC33A1,,-0.414,0.011
hsa-miR-106a-5p,HP1BP3,,-0.414,0.011
hsa-miR-15a-5p,DMTF1,MIRT002946,-0.414,0.011
hsa-miR-107,KIAA1958,,-0.414,0.011
hsa-miR-362-5p,RLIM,,-0.414,0.011
hsa-miR-1306-5p,DIAPH1,MIRT659003,-0.414,0.011
hsa-miR-493-3p,ACAA2,,-0.414,0.011
hsa-miR-24-3p,CCDC134,,-0.414,0.011
hsa-miR-107,MSI2,,-0.414,0.011
hsa-miR-224-5p,RERE,,-0.414,0.011
hsa-miR-20b-5p,TUSC2,,-0.414,0.011
hsa-miR-106a-5p,FAM199X,,-0.414,0.011
hsa-miR-106b-5p,MOSMO,MIRT283178,-0.414,0.011
hsa-miR-222-3p,MAPK10,,-0.414,0.011
hsa-miR-144-3p,PYGO1,,-0.414,0.011
hsa-miR-106a-5p,PARP6,,-0.414,0.011
hsa-miR-106a-5p,REST,MIRT213205,-0.414,0.011
hsa-miR-18a-5p,CBX5,,-0.414,0.011
hsa-miR-107,ZNF711,,-0.414,0.011
hsa-miR-20b-5p,ELAVL2,MIRT537741,-0.414,0.011
hsa-miR-363-3p,SMIM14,,-0.413,0.011
hsa-miR-20b-5p,NIBAN1,MIRT507370,-0.413,0.011
hsa-miR-107,PNN,,-0.413,0.011
hsa-let-7d-5p,PAX2,,-0.413,0.011
hsa-let-7e-5p,BEGAIN,,-0.413,0.011
hsa-miR-7-5p,SEMA6D,MIRT565782,-0.413,0.011
hsa-miR-16-5p,ONECUT2,MIRT031575,-0.413,0.011
hsa-miR-93-5p,BCL2L11,MIRT004572,-0.413,0.011
hsa-miR-454-3p,RALGPS2,,-0.413,0.011
hsa-let-7d-5p,SKIL,,-0.413,0.011
hsa-miR-93-5p,RABEP1,MIRT726803,-0.413,0.011
hsa-miR-107,BCAT2,,-0.413,0.011
hsa-miR-425-5p,VEZF1,,-0.413,0.011
hsa-miR-15a-5p,CHPT1,,-0.413,0.012
hsa-miR-29b-3p,HNRNPF,,-0.413,0.012
hsa-miR-20b-5p,L3MBTL3,,-0.413,0.012
hsa-miR-16-5p,GLS2,MIRT734798,-0.413,0.012
hsa-miR-15a-5p,E2F3,MIRT099631,-0.413,0.012
hsa-miR-15a-5p,RRAGA,,-0.413,0.012
hsa-miR-106a-5p,ARHGAP12,MIRT549326,-0.413,0.012
hsa-miR-22-3p,ZNF706,,-0.412,0.012
hsa-miR-365a-3p,RSF1,,-0.412,0.012
hsa-miR-339-5p,CENPP,,-0.412,0.012
hsa-miR-365b-3p,RSF1,,-0.412,0.012
hsa-miR-326,SYS1,,-0.412,0.012
hsa-let-7e-5p,AGAP1,,-0.412,0.012
hsa-miR-15a-5p,UBE2W,,-0.412,0.012
hsa-miR-186-5p,OCLN,,-0.412,0.012
hsa-miR-181a-5p,ITSN1,,-0.412,0.012
hsa-miR-532-3p,MCAT,,-0.412,0.012
hsa-let-7d-5p,CLDN12,MIRT260706,-0.412,0.012
hsa-miR-22-3p,KCNK12,,-0.412,0.012
hsa-miR-152-3p,HSPA4L,,-0.412,0.012
hsa-miR-20b-5p,TNRC6B,MIRT158583,-0.412,0.012
hsa-miR-16-5p,GPR174,,-0.412,0.012
hsa-let-7b-5p,ANKRD33B,,-0.412,0.012
hsa-miR-363-3p,OSER1,,-0.412,0.012
hsa-let-7d-5p,RIMKLA,,-0.412,0.012
hsa-miR-20b-5p,PLEKHA8,,-0.412,0.012
hsa-miR-187-3p,GTDC1,,-0.412,0.012
hsa-miR-15a-5p,CYB561D1,,-0.412,0.012
hsa-miR-107,VSNL1,,-0.412,0.012
hsa-miR-18a-5p,JAKMIP3,,-0.412,0.012
hsa-miR-93-5p,KPNA5,,-0.412,0.012
hsa-miR-185-5p,MAT2A,,-0.412,0.012
hsa-miR-15a-5p,RAB9B,MIRT000804,-0.412,0.012
hsa-miR-16-5p,ETV1,,-0.412,0.012
hsa-miR-29b-3p,MAPRE1,,-0.412,0.012
hsa-miR-193a-3p,B4GALNT3,,-0.412,0.012
hsa-miR-193b-3p,SNX27,,-0.412,0.012
hsa-miR-223-3p,FPGT-TNNI3K,,-0.411,0.012
hsa-miR-15a-5p,SGSM2,,-0.411,0.012
hsa-miR-7-5p,USP9X,,-0.411,0.012
hsa-miR-20b-5p,PCDHA9,,-0.411,0.012
hsa-let-7d-5p,AAK1,,-0.411,0.012
hsa-miR-106a-5p,NCKAP5,,-0.411,0.012
hsa-miR-17-5p,TVP23B,,-0.411,0.012
hsa-miR-106a-5p,KLHL15,,-0.411,0.012
hsa-miR-93-5p,HP1BP3,,-0.411,0.012
hsa-miR-145-5p,MYO6,MIRT000457,-0.411,0.012
hsa-miR-30a-5p,SAMD8,,-0.411,0.012
hsa-let-7e-5p,RBM38,,-0.411,0.012
hsa-miR-106a-5p,CSNK1G1,,-0.411,0.012
hsa-miR-106a-5p,FRS2,MIRT557762,-0.411,0.012
hsa-miR-193b-3p,CDK17,MIRT041319,-0.411,0.012
hsa-miR-93-5p,DNAJC27,MIRT727873,-0.411,0.012
hsa-miR-29a-3p,UNC13B,,-0.41,0.012
hsa-miR-107,PRPF38B,,-0.41,0.012
hsa-miR-454-3p,KMT5B,,-0.41,0.012
hsa-miR-18a-5p,UBTD2,MIRT031344,-0.41,0.012
hsa-miR-454-3p,ACBD3,,-0.41,0.012
hsa-miR-22-3p,LRCH1,,-0.41,0.012
hsa-miR-93-5p,YES1,,-0.41,0.012
hsa-miR-106b-5p,AAK1,MIRT441317,-0.41,0.012
hsa-let-7d-5p,CPEB4,,-0.41,0.012
hsa-miR-20a-5p,SMOC2,,-0.41,0.012
hsa-miR-146b-5p,SAMD8,,-0.41,0.012
hsa-miR-18a-5p,UBP1,,-0.41,0.012
hsa-miR-223-3p,GTPBP8,,-0.41,0.012
hsa-miR-24-3p,VXN,,-0.41,0.012
hsa-miR-93-5p,ZNF148,MIRT028179,-0.41,0.012
hsa-miR-15b-5p,WEE1,MIRT247097,-0.41,0.012
hsa-miR-22-3p,C5orf24,MIRT030656,-0.41,0.012
hsa-miR-326,ZDHHC9,,-0.41,0.012
hsa-miR-22-3p,PDZD4,,-0.41,0.012
hsa-miR-15b-5p,FHDC1,,-0.41,0.012
hsa-miR-186-5p,PSPC1,,-0.41,0.012
hsa-miR-195-5p,CNTNAP1,,-0.41,0.012
hsa-miR-454-3p,CENPO,,-0.41,0.012
hsa-miR-421,NPFFR1,,-0.41,0.012
hsa-miR-15a-5p,UBL3,,-0.41,0.012
hsa-miR-20b-5p,TNRC6C,,-0.41,0.012
hsa-miR-7-5p,IGF1R,MIRT005364,-0.409,0.012
hsa-miR-93-5p,SAR1B,,-0.409,0.012
hsa-miR-493-5p,SV2B,,-0.409,0.012
hsa-miR-615-3p,SMARCE1,,-0.409,0.012
hsa-miR-24-3p,BET1L,,-0.409,0.012
hsa-miR-15a-5p,AHCYL2,,-0.409,0.012
hsa-miR-16-5p,PIP4P1,MIRT031583,-0.409,0.012
hsa-miR-15a-5p,DENND6A,MIRT737935,-0.409,0.012
hsa-miR-152-3p,MRPS25,,-0.409,0.012
hsa-miR-107,GALNTL6,,-0.409,0.012
hsa-miR-16-5p,SEL1L3,,-0.409,0.012
hsa-miR-29b-3p,LRPAP1,,-0.409,0.012
hsa-miR-200a-3p,SOX17,,-0.409,0.012
hsa-miR-501-3p,UCHL5,,-0.409,0.012
hsa-miR-150-5p,SKP1,,-0.409,0.012
hsa-miR-491-5p,CNN2,,-0.409,0.012
hsa-miR-107,BTRC,,-0.409,0.013
hsa-miR-30d-5p,MARK1,,-0.409,0.013
hsa-miR-139-5p,LMO4,,-0.409,0.013
hsa-miR-193b-3p,RSF1,MIRT016606,-0.409,0.013
hsa-miR-24-3p,GPR61,,-0.408,0.013
hsa-miR-16-5p,FBXL20,MIRT548276,-0.408,0.013
hsa-miR-107,BDNF,,-0.408,0.013
hsa-miR-15b-5p,TIMELESS,,-0.408,0.013
hsa-miR-363-3p,SRPRA,,-0.408,0.013
hsa-let-7d-5p,DNAL1,MIRT548564,-0.408,0.013
hsa-miR-16-5p,MYB,MIRT004637,-0.408,0.013
hsa-miR-30e-5p,BNC2,,-0.408,0.013
hsa-miR-193b-3p,ARHGEF12,,-0.408,0.013
hsa-miR-93-5p,ZNF70,MIRT484869,-0.408,0.013
hsa-miR-223-3p,TNRC6B,,-0.408,0.013
hsa-miR-15b-5p,UBQLNL,,-0.408,0.013
hsa-miR-93-5p,SRPK2,,-0.408,0.013
hsa-miR-324-5p,APP,,-0.408,0.013
hsa-miR-29b-3p,NASP,MIRT006251,-0.408,0.013
hsa-miR-136-5p,TAL1,,-0.408,0.013
hsa-miR-144-3p,ZBTB20,MIRT498027,-0.408,0.013
hsa-miR-93-5p,ZBTB44,,-0.408,0.013
hsa-miR-15b-5p,TMEM154,,-0.408,0.013
hsa-miR-454-3p,PAN3,,-0.408,0.013
hsa-miR-93-5p,CSRNP3,,-0.408,0.013
hsa-miR-106a-5p,MKLN1,,-0.408,0.013
hsa-let-7e-5p,XKRX,,-0.408,0.013
hsa-miR-7-5p,HERPUD2,,-0.408,0.013
hsa-miR-106b-5p,HOOK3,MIRT244592,-0.408,0.013
hsa-miR-454-3p,PHF12,MIRT039249,-0.408,0.013
hsa-miR-24-3p,PHLPP2,,-0.407,0.013
hsa-let-7d-5p,ATP2A2,,-0.407,0.013
hsa-miR-15a-5p,LRIG1,,-0.407,0.013
hsa-miR-18a-5p,FGF1,,-0.407,0.013
hsa-miR-193b-3p,PRR14L,,-0.407,0.013
hsa-miR-24-3p,RGP1,,-0.407,0.013
hsa-miR-107,SRSF10,,-0.407,0.013
hsa-miR-223-3p,NAA50,,-0.407,0.013
hsa-miR-16-5p,UBXN10,,-0.407,0.013
hsa-miR-15b-5p,ZYX,,-0.407,0.013
hsa-miR-186-5p,SUMO2,MIRT045212,-0.407,0.013
hsa-miR-378c,RCC2,MIRT712242,-0.407,0.013
hsa-miR-1306-5p,RIMKLA,MIRT720134,-0.407,0.013
hsa-miR-363-3p,PCDH11X,,-0.407,0.013
hsa-miR-16-5p,IPO7,MIRT031844,-0.407,0.013
hsa-miR-223-3p,RAB10,,-0.407,0.013
hsa-miR-106a-5p,YOD1,MIRT533095,-0.407,0.013
hsa-miR-326,CDH3,,-0.407,0.013
hsa-miR-423-5p,RASAL2,,-0.407,0.013
hsa-miR-17-5p,JPT1,MIRT050989,-0.407,0.013
hsa-miR-326,KRT80,,-0.407,0.013
hsa-miR-18a-5p,KDM2A,,-0.407,0.013
hsa-miR-301a-3p,UBE2W,,-0.407,0.013
hsa-miR-24-3p,FRK,,-0.407,0.013
hsa-miR-10a-5p,TMEM183A,,-0.407,0.013
hsa-let-7e-5p,KCNJ11,,-0.407,0.013
hsa-miR-7-5p,ONECUT2,,-0.407,0.013
hsa-miR-193a-5p,G6PC3,,-0.407,0.013
hsa-miR-7-5p,RCC2,MIRT025685,-0.407,0.013
hsa-miR-30d-5p,STX2,,-0.407,0.013
hsa-miR-107,ELP1,,-0.406,0.013
hsa-miR-107,IRF2BP2,,-0.406,0.013
hsa-miR-339-5p,PODXL,,-0.406,0.013
hsa-miR-144-3p,SENP7,,-0.406,0.013
hsa-miR-106a-5p,RAPGEF5,,-0.406,0.013
hsa-miR-215-5p,ASXL2,,-0.406,0.013
hsa-miR-20b-5p,CDCA3,,-0.406,0.013
hsa-miR-204-5p,SPARC,MIRT024972,-0.406,0.013
hsa-let-7d-5p,TOR1AIP2,,-0.406,0.013
hsa-miR-185-5p,PCDHA10,,-0.406,0.013
hsa-miR-15b-5p,MACC1,,-0.406,0.013
hsa-miR-106b-5p,PURA,MIRT007004,-0.406,0.013
hsa-let-7d-5p,DNAJB9,,-0.406,0.013
hsa-miR-139-5p,ANKRD13C,,-0.406,0.013
hsa-miR-142-5p,SMAD5,,-0.406,0.013
hsa-miR-301a-3p,TMEM50B,,-0.406,0.013
hsa-let-7d-5p,PARP8,,-0.406,0.013
hsa-let-7d-5p,SLC1A4,,-0.406,0.013
hsa-miR-363-3p,ATXN1,,-0.406,0.013
hsa-miR-760,PXMP4,,-0.406,0.013
hsa-let-7e-5p,GIPC1,,-0.406,0.013
hsa-miR-652-3p,CAPZB,MIRT688819,-0.406,0.013
hsa-miR-18a-5p,CDK19,MIRT006818,-0.406,0.013
hsa-let-7d-5p,DNAJC10,,-0.405,0.013
hsa-miR-16-5p,TRPM3,,-0.405,0.013
hsa-miR-93-5p,ZBTB43,,-0.405,0.013
hsa-miR-363-3p,VPS4B,MIRT546041,-0.405,0.013
hsa-miR-15a-5p,PHKG2,,-0.405,0.013
hsa-miR-338-3p,RNF114,,-0.405,0.013
hsa-miR-486-5p,IL23R,,-0.405,0.013
hsa-miR-34c-5p,RRAGC,,-0.405,0.013
hsa-miR-362-5p,AP5M1,,-0.405,0.013
hsa-miR-20b-5p,TPRG1L,MIRT055027,-0.405,0.013
hsa-miR-16-5p,SALL4,,-0.405,0.013
hsa-miR-24-3p,NCBP3,,-0.405,0.013
hsa-miR-532-3p,HNRNPU,,-0.405,0.013
hsa-miR-106a-5p,CRIPT,,-0.405,0.013
hsa-miR-24-3p,ACVR1B,MIRT003830,-0.405,0.013
hsa-miR-143-3p,PNPO,MIRT720169,-0.405,0.013
hsa-miR-19b-3p,PIK3R3,MIRT726938,-0.405,0.013
hsa-miR-141-3p,KATNAL1,,-0.405,0.013
hsa-miR-106a-5p,CERS6,,-0.405,0.013
hsa-miR-195-5p,GPC6,,-0.405,0.013
hsa-miR-381-3p,SLC4A4,,-0.405,0.013
hsa-miR-93-5p,MTMR3,MIRT157586,-0.405,0.013
hsa-miR-30b-5p,SERPINE1,MIRT054139,-0.405,0.013
hsa-miR-301a-3p,SRSF2,MIRT571618,-0.405,0.013
hsa-miR-378a-3p,NXPE3,,-0.405,0.013
hsa-miR-424-5p,PLXNA4,,-0.405,0.013
hsa-miR-20b-5p,GALNT10,,-0.405,0.013
hsa-miR-190a-5p,TRPS1,,-0.405,0.013
hsa-miR-362-5p,LRP6,,-0.405,0.013
hsa-let-7e-5p,ZNF652,MIRT051578,-0.405,0.014
hsa-miR-335-5p,UBE2G1,,-0.404,0.014
hsa-miR-106a-5p,HS2ST1,,-0.404,0.014
hsa-miR-223-3p,WASL,MIRT520210,-0.404,0.014
hsa-miR-338-3p,MRRF,,-0.404,0.014
hsa-let-7d-5p,EIF4G2,MIRT032105,-0.404,0.014
hsa-miR-106a-5p,SPRED1,MIRT280992,-0.404,0.014
hsa-miR-106a-5p,MYLIP,MIRT001838,-0.404,0.014
hsa-miR-136-5p,WASF3,,-0.404,0.014
hsa-miR-15b-5p,MNT,,-0.404,0.014
hsa-miR-326,NGFR,,-0.404,0.014
hsa-miR-139-5p,PAX2,,-0.404,0.014
hsa-let-7b-5p,GNS,,-0.404,0.014
hsa-miR-24-3p,AQR,,-0.404,0.014
hsa-miR-421,PTAR1,,-0.404,0.014
hsa-miR-223-3p,RUBCNL,,-0.404,0.014
hsa-miR-15a-5p,SLC39A10,,-0.403,0.014
hsa-miR-107,DCUN1D5,,-0.403,0.014
hsa-miR-181a-5p,JCAD,MIRT025102,-0.403,0.014
hsa-miR-107,PACSIN1,,-0.403,0.014
hsa-miR-93-5p,MARCHF6,MIRT506618,-0.403,0.014
