miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-331	hg38:chr12:95308481-95308501:+	3	0.313014	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308482-95308499:+	4	0.417352	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308482-95308500:+	11	1.147718	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308482-95308501:+	1	0.104338	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308483-95308500:+	2	0.208676	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308484-95308499:+	1	0.104338	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308484-95308500:+	1	0.104338	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308501-95308532:+	1	0.104338	N	precursor
hsa-mir-335	hg38:chr7:130496124-130496147:+	1	0.104338	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496125-130496145:+	1	0.104338	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496125-130496147:+	1	0.104338	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496141:+	1	0.104338	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496142:+	1	0.104338	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496143:+	6	0.626028	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496144:+	30	3.130141	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496145:+	85	8.868732	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496146:+	915	95.469288	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496147:+	1916	199.911647	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496148:+	541	56.446869	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496149:+	4	0.417352	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496127-130496145:+	9	0.939042	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496127-130496146:+	64	6.677633	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496127-130496147:+	129	13.459605	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496127-130496148:+	40	4.173521	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496128-130496145:+	8	0.834704	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496128-130496146:+	18	1.878084	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496128-130496147:+	62	6.468957	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496128-130496148:+	5	0.521690	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496129-130496146:+	10	1.043380	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496129-130496147:+	8	0.834704	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496130-130496146:+	3	0.313014	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496130-130496147:+	1	0.104338	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496130-130496148:+	1	0.104338	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496131-130496148:+	1	0.104338	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496132-130496147:+	1	0.104338	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496157-130496179:+	1	0.104338	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496159-130496183:+	1	0.104338	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496160-130496183:+	1	0.104338	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496161-130496178:+	1	0.104338	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496161-130496181:+	9	0.939042	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496161-130496182:+	61	6.364619	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496161-130496183:+	250	26.084505	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496161-130496184:+	3	0.313014	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496180:+	1	0.104338	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496181:+	15	1.565070	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496182:+	69	7.199323	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496183:+	779	81.279318	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496184:+	7	0.730366	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496163-130496182:+	3	0.313014	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496163-130496183:+	44	4.590873	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496163-130496184:+	3	0.313014	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496164-130496182:+	2	0.208676	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496164-130496183:+	24	2.504112	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496165-130496183:+	6	0.626028	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496166-130496183:+	6	0.626028	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496168-130496183:+	1	0.104338	N	mature,MIMAT0004703
hsa-mir-337	hg38:chr14:100874495-100874514:+	1	0.104338	N	precursor
hsa-mir-337	hg38:chr14:100874515-100874533:+	2	0.208676	N	mature,MIMAT0004695
hsa-mir-337	hg38:chr14:100874515-100874534:+	2	0.208676	N	mature,MIMAT0004695
hsa-mir-337	hg38:chr14:100874553-100874572:+	7	0.730366	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874553-100874573:+	33	3.443155	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874553-100874574:+	29	3.025803	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874553-100874575:+	1	0.104338	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874554-100874572:+	12	1.252056	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874554-100874573:+	52	5.425577	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874554-100874574:+	120	12.520562	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874555-100874572:+	1	0.104338	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874555-100874573:+	1	0.104338	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874555-100874574:+	7	0.730366	N	mature,MIMAT0000754
hsa-mir-338	hg38:chr17:81125886-81125908:-	3	0.313014	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125887-81125908:-	7	0.730366	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125888-81125906:-	3	0.313014	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125888-81125908:-	37	3.860507	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125889-81125906:-	1	0.104338	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125889-81125908:-	22	2.295436	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125890-81125908:-	3	0.313014	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125891-81125908:-	5	0.521690	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125892-81125908:-	2	0.208676	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125924-81125940:-	1	0.104338	N	mature,MIMAT0004701
hsa-mir-338	hg38:chr17:81125924-81125941:-	6	0.626028	N	mature,MIMAT0004701
hsa-mir-338	hg38:chr17:81125924-81125942:-	7	0.730366	N	mature,MIMAT0004701
hsa-mir-338	hg38:chr17:81125924-81125943:-	16	1.669408	N	mature,MIMAT0004701
hsa-mir-338	hg38:chr17:81125924-81125944:-	239	24.936787	N	mature,MIMAT0004701
hsa-mir-338	hg38:chr17:81125924-81125945:-	3	0.313014	N	mature,MIMAT0004701
hsa-mir-338	hg38:chr17:81125924-81125946:-	2	0.208676	N	mature,MIMAT0004701
hsa-mir-338	hg38:chr17:81125925-81125941:-	1	0.104338	N	mature,MIMAT0004701
hsa-mir-338	hg38:chr17:81125925-81125943:-	4	0.417352	N	mature,MIMAT0004701
hsa-mir-338	hg38:chr17:81125925-81125944:-	17	1.773746	N	mature,MIMAT0004701
hsa-mir-338	hg38:chr17:81125926-81125943:-	5	0.521690	N	mature,MIMAT0004701
hsa-mir-338	hg38:chr17:81125926-81125947:-	1	0.104338	N	mature,MIMAT0004701
hsa-mir-338	hg38:chr17:81125928-81125947:-	1	0.104338	N	mature,MIMAT0004701
hsa-mir-338	hg38:chr17:81125945-81125963:-	1	0.104338	N	precursor
hsa-mir-339	hg38:chr7:1022954-1022975:-	4	0.417352	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022955-1022972:-	2	0.208676	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022955-1022973:-	4	0.417352	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022955-1022974:-	3	0.313014	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022955-1022975:-	40	4.173521	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022955-1022976:-	17	1.773746	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022955-1022977:-	130	13.563943	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022956-1022972:-	1	0.104338	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022956-1022975:-	7	0.730366	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022956-1022976:-	10	1.043380	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022956-1022977:-	121	12.624900	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022957-1022975:-	5	0.521690	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022957-1022976:-	8	0.834704	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022957-1022977:-	133	13.876957	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022958-1022976:-	2	0.208676	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022958-1022977:-	42	4.382197	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022959-1022975:-	1	0.104338	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022959-1022976:-	2	0.208676	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022959-1022977:-	32	3.338817	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022989-1023010:-	3	0.313014	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022989-1023011:-	1	0.104338	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022989-1023012:-	87	9.077408	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022990-1023008:-	21	2.191098	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022990-1023009:-	14	1.460732	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022990-1023010:-	61	6.364619	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022990-1023011:-	105	10.955492	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022990-1023012:-	1232	128.544441	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022991-1023012:-	157	16.381069	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022991-1023013:-	1	0.104338	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022992-1023012:-	206	21.493632	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022992-1023013:-	1	0.104338	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022992-1023014:-	1	0.104338	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022993-1023012:-	20	2.086760	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022993-1023013:-	1	0.104338	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1023013-1023031:-	1	0.104338	N	precursor
hsa-mir-33a	hg38:chr22:41900926-41900948:+	1	0.104338	N	precursor
hsa-mir-33a	hg38:chr22:41900927-41900948:+	4	0.417352	N	precursor
hsa-mir-33a	hg38:chr22:41900929-41900948:+	1	0.104338	N	precursor
hsa-mir-33a	hg38:chr22:41900930-41900948:+	4	0.417352	N	precursor
hsa-mir-33a	hg38:chr22:41900931-41900948:+	5	0.521690	N	precursor
hsa-mir-33a	hg38:chr22:41900932-41900948:+	10	1.043380	N	precursor
hsa-mir-33a	hg38:chr22:41900989-41901007:+	1	0.104338	N	mature,MIMAT0004506
hsa-mir-33a	hg38:chr22:41900989-41901009:+	16	1.669408	N	mature,MIMAT0004506
hsa-mir-33b	hg38:chr17:17813858-17813878:-	1	0.104338	N	mature,MIMAT0004811
hsa-mir-33b	hg38:chr17:17813859-17813878:-	1	0.104338	N	mature,MIMAT0004811
hsa-mir-33b	hg38:chr17:17813879-17813895:-	2	0.208676	N	stemloop
hsa-mir-340	hg38:chr5:180015316-180015339:-	4	0.417352	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015316-180015340:-	1	0.104338	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015317-180015338:-	6	0.626028	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015317-180015339:-	9	0.939042	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015317-180015340:-	25	2.608451	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015318-180015336:-	1	0.104338	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015318-180015337:-	7	0.730366	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015318-180015338:-	34	3.547493	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015318-180015339:-	42	4.382197	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015318-180015340:-	512	53.421066	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015318-180015341:-	11	1.147718	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015319-180015336:-	1	0.104338	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015319-180015337:-	1	0.104338	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015319-180015338:-	5	0.521690	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015319-180015339:-	17	1.773746	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015319-180015340:-	249	25.980167	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015319-180015341:-	12	1.252056	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015320-180015338:-	1	0.104338	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015320-180015339:-	9	0.939042	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015320-180015340:-	140	14.607323	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015320-180015341:-	3	0.313014	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015321-180015340:-	17	1.773746	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015322-180015339:-	2	0.208676	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015322-180015340:-	12	1.252056	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015323-180015339:-	1	0.104338	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015326-180015340:-	1	0.104338	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015341-180015360:-	1	0.104338	N	stemloop
hsa-mir-340	hg38:chr5:180015360-180015382:-	6	0.626028	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015361-180015377:-	4	0.417352	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015361-180015378:-	8	0.834704	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015361-180015379:-	7	0.730366	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015361-180015380:-	58	6.051605	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015361-180015381:-	120	12.520562	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015361-180015382:-	2285	238.412376	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015361-180015383:-	42	4.382197	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015362-180015378:-	3	0.313014	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015362-180015379:-	3	0.313014	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015362-180015380:-	13	1.356394	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015362-180015381:-	31	3.234479	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015362-180015382:-	785	81.905346	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015362-180015383:-	33	3.443155	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015363-180015381:-	3	0.313014	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015363-180015382:-	165	17.215773	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015363-180015384:-	2	0.208676	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015364-180015382:-	6	0.626028	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015365-180015382:-	2	0.208676	N	mature,MIMAT0004692
hsa-mir-342	hg38:chr14:100109654-100109672:+	1	0.104338	N	precursor
hsa-mir-342	hg38:chr14:100109673-100109691:+	9	0.939042	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109692:+	1	0.104338	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109693:+	14	1.460732	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109694:+	50	5.216901	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109695:+	26	2.712789	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109697:+	1	0.104338	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109698:+	2	0.208676	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109699:+	4	0.417352	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109693:+	11	1.147718	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109694:+	13	1.356394	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109695:+	7	0.730366	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109696:+	1	0.104338	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109698:+	7	0.730366	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109699:+	3	0.313014	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109675-100109694:+	1	0.104338	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109675-100109696:+	2	0.208676	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109675-100109698:+	3	0.313014	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109676-100109695:+	1	0.104338	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109677-100109693:+	1	0.104338	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109678-100109694:+	1	0.104338	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109678-100109697:+	1	0.104338	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109714-100109737:+	3	0.313014	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109714-100109739:+	1	0.104338	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109732:+	4	0.417352	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109733:+	11	1.147718	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109734:+	60	6.260281	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109735:+	80	8.347042	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109736:+	935	97.556049	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109737:+	3327	347.132593	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109738:+	1640	171.114353	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109739:+	256	26.710533	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109716-100109735:+	3	0.313014	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109716-100109736:+	30	3.130141	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109716-100109737:+	103	10.746816	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109716-100109738:+	52	5.425577	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109716-100109739:+	8	0.834704	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109717-100109735:+	3	0.313014	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109717-100109736:+	4	0.417352	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109717-100109737:+	40	4.173521	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109717-100109738:+	91	9.494760	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109717-100109739:+	433	45.178363	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109718-100109736:+	1	0.104338	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109718-100109737:+	6	0.626028	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109718-100109738:+	1	0.104338	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109718-100109739:+	8	0.834704	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109719-100109736:+	8	0.834704	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109719-100109737:+	4	0.417352	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109719-100109738:+	3	0.313014	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109719-100109739:+	9	0.939042	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109720-100109736:+	2	0.208676	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109720-100109737:+	11	1.147718	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109721-100109739:+	1	0.104338	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109722-100109739:+	3	0.313014	N	mature,MIMAT0000753
hsa-mir-345	hg38:chr14:100307875-100307896:+	1	0.104338	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307876-100307895:+	2	0.208676	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307876-100307896:+	174	18.154816	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307876-100307897:+	228	23.789069	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307876-100307898:+	8	0.834704	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307876-100307899:+	7	0.730366	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307877-100307896:+	9	0.939042	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307877-100307897:+	9	0.939042	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307877-100307899:+	1	0.104338	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307878-100307897:+	9	0.939042	N	mature,MIMAT0000772
hsa-mir-346	hg38:chr10:86264747-86264769:-	9	0.939042	N	mature,MIMAT0000773
hsa-mir-34a	hg38:chr1:9151692-9151712:-	3	0.313014	N	mature,MIMAT0004557
hsa-mir-34a	hg38:chr1:9151692-9151713:-	1	0.104338	N	mature,MIMAT0004557
hsa-mir-34a	hg38:chr1:9151692-9151714:-	5	0.521690	N	mature,MIMAT0004557
hsa-mir-34a	hg38:chr1:9151693-9151714:-	4	0.417352	N	mature,MIMAT0004557
hsa-mir-34a	hg38:chr1:9151732-9151756:-	16	1.669408	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151733-9151756:-	27	2.817127	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151751:-	2	0.208676	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151752:-	1	0.104338	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151753:-	9	0.939042	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151754:-	21	2.191098	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151755:-	141	14.711661	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151756:-	1840	191.981957	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151757:-	10	1.043380	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151758:-	5	0.521690	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151751:-	1	0.104338	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151752:-	9	0.939042	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151753:-	2	0.208676	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151754:-	18	1.878084	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151755:-	91	9.494760	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151756:-	1211	126.353342	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151757:-	8	0.834704	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151758:-	4	0.417352	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151736-9151753:-	1	0.104338	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151736-9151754:-	3	0.313014	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151736-9151755:-	3	0.313014	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151736-9151756:-	37	3.860507	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151736-9151757:-	2	0.208676	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151737-9151756:-	11	1.147718	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151738-9151756:-	2	0.208676	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151739-9151756:-	1	0.104338	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151757-9151790:-	3	0.313014	N	precursor
hsa-mir-34b	hg38:chr11:111512951-111512973:+	8	0.834704	N	mature,MIMAT0000685
hsa-mir-34b	hg38:chr11:111512952-111512973:+	1	0.104338	N	mature,MIMAT0000685
hsa-mir-34b	hg38:chr11:111512986-111513008:+	2	0.208676	N	mature,MIMAT0004676
hsa-mir-34b	hg38:chr11:111512987-111513009:+	1	0.104338	N	mature,MIMAT0004676
hsa-mir-34b	hg38:chr11:111512988-111513009:+	4	0.417352	N	mature,MIMAT0004676
hsa-mir-34b	hg38:chr11:111512989-111513009:+	3	0.313014	N	mature,MIMAT0004676
hsa-mir-34b	hg38:chr11:111512989-111513010:+	4	0.417352	N	mature,MIMAT0004676
hsa-mir-34c	hg38:chr11:111513450-111513471:+	4	0.417352	N	mature,MIMAT0000686
hsa-mir-34c	hg38:chr11:111513450-111513472:+	2	0.208676	N	mature,MIMAT0000686
hsa-mir-34c	hg38:chr11:111513451-111513469:+	2	0.208676	N	mature,MIMAT0000686
hsa-mir-34c	hg38:chr11:111513451-111513471:+	1	0.104338	N	mature,MIMAT0000686
