mirna_id,genome_assembly,chromosome,position_range,strand,cross_mapped,region_type,accession_id,read_count,reads_per_million,is_mirna_of_interest
hsa-mir-222,hg38,chrX,45747034-45747057,-,N,mature,MIMAT0000279,28,27.065902,1
hsa-mir-222,hg38,chrX,45747035-45747057,-,N,mature,MIMAT0000279,12,11.599672,1
hsa-mir-222,hg38,chrX,45747036-45747056,-,N,mature,MIMAT0000279,2,1.933279,1
hsa-mir-222,hg38,chrX,45747036-45747057,-,N,mature,MIMAT0000279,19,18.366148,1
hsa-mir-222,hg38,chrX,45747037-45747056,-,N,mature,MIMAT0000279,1,0.966639,1
hsa-mir-222,hg38,chrX,45747037-45747057,-,N,mature,MIMAT0000279,2,1.933279,1
hsa-mir-222,hg38,chrX,45747074-45747097,-,N,mature,MIMAT0004569,1,0.966639,1
hsa-mir-222,hg38,chrX,45747076-45747097,-,N,mature,MIMAT0004569,1,0.966639,1
hsa-mir-223,hg38,chrX,66018895-66018916,+,N,mature,MIMAT0004570,1,0.966639,1
hsa-mir-223,hg38,chrX,66018895-66018917,+,N,mature,MIMAT0004570,3,2.899918,1
hsa-mir-223,hg38,chrX,66018936-66018959,+,N,mature,MIMAT0000280,1,0.966639,1
hsa-mir-223,hg38,chrX,66018937-66018956,+,N,mature,MIMAT0000280,1,0.966639,1
hsa-mir-223,hg38,chrX,66018937-66018957,+,N,mature,MIMAT0000280,3,2.899918,1
hsa-mir-223,hg38,chrX,66018937-66018958,+,N,mature,MIMAT0000280,20,19.332787,1
hsa-mir-223,hg38,chrX,66018937-66018959,+,N,mature,MIMAT0000280,374,361.523114,1
hsa-mir-223,hg38,chrX,66018937-66018960,+,N,mature,MIMAT0000280,124,119.863279,1
hsa-mir-223,hg38,chrX,66018937-66018961,+,N,mature,MIMAT0000280,5,4.833197,1
hsa-mir-223,hg38,chrX,66018938-66018959,+,N,mature,MIMAT0000280,17,16.432869,1
hsa-mir-223,hg38,chrX,66018938-66018960,+,N,mature,MIMAT0000280,26,25.132623,1
hsa-mir-224,hg38,chrX,151958628-151958652,-,N,mature,MIMAT0000281,14,13.532951,1
hsa-mir-224,hg38,chrX,151958629-151958652,-,N,mature,MIMAT0000281,1,0.966639,1
hsa-mir-224,hg38,chrX,151958630-151958652,-,N,mature,MIMAT0000281,5,4.833197,1
hsa-mir-224,hg38,chrX,151958631-151958652,-,N,mature,MIMAT0000281,1,0.966639,1
hsa-mir-2277,hg38,chr5,93620710-93620732,-,N,mature,MIMAT0011777,1,0.966639,1
hsa-mir-2277,hg38,chr5,93620749-93620772,-,N,mature,MIMAT0017352,1,0.966639,1
hsa-mir-2277,hg38,chr5,93620750-93620772,-,N,mature,MIMAT0017352,1,0.966639,1
hsa-mir-2355,hg38,chr2,207109996-207110019,-,N,mature,MIMAT0017950,2,1.933279,1
hsa-mir-2355,hg38,chr2,207109997-207110019,-,N,mature,MIMAT0017950,19,18.366148,1
hsa-mir-2355,hg38,chr2,207109997-207110021,-,N,mature,MIMAT0017950,1,0.966639,1
hsa-mir-2355,hg38,chr2,207109998-207110019,-,N,mature,MIMAT0017950,28,27.065902,1
hsa-mir-2355,hg38,chr2,207109998-207110020,-,N,mature,MIMAT0017950,4,3.866557,1
hsa-mir-2355,hg38,chr2,207109998-207110021,-,N,mature,MIMAT0017950,2,1.933279,1
hsa-mir-2355,hg38,chr2,207109999-207110019,-,N,mature,MIMAT0017950,3,2.899918,1
hsa-mir-2355,hg38,chr2,207109999-207110020,-,N,mature,MIMAT0017950,2,1.933279,1
hsa-mir-2355,hg38,chr2,207109999-207110021,-,N,mature,MIMAT0017950,19,18.366148,1
hsa-mir-2355,hg38,chr2,207109999-207110022,-,N,mature,MIMAT0017950,2,1.933279,1
hsa-mir-2355,hg38,chr2,207110000-207110019,-,N,mature,MIMAT0017950,1,0.966639,1
hsa-mir-2355,hg38,chr2,207110000-207110021,-,N,mature,MIMAT0017950,7,6.766475,1
hsa-mir-2355,hg38,chr2,207110000-207110022,-,N,mature,MIMAT0017950,2,1.933279,1
hsa-mir-2355,hg38,chr2,207110038-207110064,-,N,mature,MIMAT0016895,1,0.966639,1
hsa-mir-2355,hg38,chr2,207110039-207110064,-,N,mature,MIMAT0016895,1,0.966639,1
hsa-mir-2355,hg38,chr2,207110040-207110064,-,N,mature,MIMAT0016895,1,0.966639,1
hsa-mir-2355,hg38,chr2,207110041-207110064,-,N,mature,MIMAT0016895,3,2.899918,1
hsa-mir-2355,hg38,chr2,207110042-207110063,-,N,mature,MIMAT0016895,2,1.933279,1
hsa-mir-2355,hg38,chr2,207110042-207110064,-,N,mature,MIMAT0016895,110,106.330328,1
hsa-mir-2355,hg38,chr2,207110043-207110064,-,N,mature,MIMAT0016895,6,5.799836,1
hsa-mir-2355,hg38,chr2,207110044-207110064,-,N,mature,MIMAT0016895,7,6.766475,1
hsa-mir-23a,hg38,chr19,13836570-13836593,-,N,precursor,,1,0.966639,0
hsa-mir-23a,hg38,chr19,13836591-13836615,-,N,mature,MIMAT0000078,1,0.966639,1
hsa-mir-23a,hg38,chr19,13836592-13836611,-,N,mature,MIMAT0000078,1,0.966639,1
hsa-mir-23a,hg38,chr19,13836592-13836614,-,N,mature,MIMAT0000078,8,7.733115,1
hsa-mir-23a,hg38,chr19,13836592-13836615,-,N,mature,MIMAT0000078,91,87.96418,1
hsa-mir-23a,hg38,chr19,13836592-13836616,-,N,mature,MIMAT0000078,19,18.366148,1
hsa-mir-23a,hg38,chr19,13836593-13836614,-,N,mature,MIMAT0000078,76,73.46459,1
hsa-mir-23a,hg38,chr19,13836593-13836615,-,N,mature,MIMAT0000078,350,338.32377,1
hsa-mir-23a,hg38,chr19,13836593-13836616,-,N,mature,MIMAT0000078,2363,2284.168767,1
hsa-mir-23a,hg38,chr19,13836593-13836617,-,N,mature,MIMAT0000078,2,1.933279,1
hsa-mir-23a,hg38,chr19,13836594-13836614,-,N,mature,MIMAT0000078,24,23.199344,1
hsa-mir-23a,hg38,chr19,13836594-13836615,-,N,mature,MIMAT0000078,325,314.157786,1
hsa-mir-23a,hg38,chr19,13836594-13836616,-,N,mature,MIMAT0000078,5085,4915.361059,1
hsa-mir-23a,hg38,chr19,13836594-13836617,-,N,mature,MIMAT0000078,11,10.633033,1
hsa-mir-23a,hg38,chr19,13836595-13836614,-,N,mature,MIMAT0000078,4,3.866557,1
hsa-mir-23a,hg38,chr19,13836595-13836615,-,N,mature,MIMAT0000078,75,72.497951,1
hsa-mir-23a,hg38,chr19,13836595-13836616,-,N,mature,MIMAT0000078,4935,4770.365158,1
hsa-mir-23a,hg38,chr19,13836595-13836617,-,N,mature,MIMAT0000078,15,14.49959,1
hsa-mir-23a,hg38,chr19,13836596-13836614,-,N,mature,MIMAT0000078,2,1.933279,1
hsa-mir-23a,hg38,chr19,13836596-13836615,-,N,mature,MIMAT0000078,23,22.232705,1
hsa-mir-23a,hg38,chr19,13836596-13836616,-,N,mature,MIMAT0000078,817,789.744343,1
hsa-mir-23a,hg38,chr19,13836596-13836617,-,N,mature,MIMAT0000078,19,18.366148,1
hsa-mir-23a,hg38,chr19,13836597-13836615,-,N,mature,MIMAT0000078,6,5.799836,1
hsa-mir-23a,hg38,chr19,13836597-13836616,-,N,mature,MIMAT0000078,32,30.932459,1
hsa-mir-23a,hg38,chr19,13836597-13836617,-,N,mature,MIMAT0000078,2,1.933279,1
hsa-mir-23a,hg38,chr19,13836598-13836616,-,Y,mature,MIMAT0000078,12,11.599672,1
hsa-mir-23a,hg38,chr19,13836599-13836616,-,N,mature,MIMAT0000078,1,0.966639,1
hsa-mir-23a,hg38,chr19,13836628-13836652,-,N,mature,MIMAT0004496,1,0.966639,1
hsa-mir-23a,hg38,chr19,13836630-13836652,-,N,mature,MIMAT0004496,5,4.833197,1
hsa-mir-23a,hg38,chr19,13836631-13836652,-,N,mature,MIMAT0004496,2,1.933279,1
hsa-mir-23a,hg38,chr19,13836631-13836653,-,N,mature,MIMAT0004496,2,1.933279,1
hsa-mir-23a,hg38,chr19,13836632-13836653,-,N,mature,MIMAT0004496,1,0.966639,1
hsa-mir-23b,hg38,chr9,95085264-95085284,+,N,mature,MIMAT0000418,1,0.966639,1
hsa-mir-23b,hg38,chr9,95085264-95085286,+,N,mature,MIMAT0000418,2,1.933279,1
hsa-mir-23b,hg38,chr9,95085265-95085283,+,Y,mature,MIMAT0000418,12,11.599672,1
hsa-mir-23b,hg38,chr9,95085265-95085285,+,N,mature,MIMAT0000418,25,24.165984,1
hsa-mir-23b,hg38,chr9,95085265-95085286,+,N,mature,MIMAT0000418,283,273.558934,1
hsa-mir-23b,hg38,chr9,95085265-95085287,+,N,mature,MIMAT0000418,316,305.458032,1
hsa-mir-23b,hg38,chr9,95085265-95085288,+,N,mature,MIMAT0000418,523,505.552376,1
hsa-mir-23b,hg38,chr9,95085265-95085289,+,N,mature,MIMAT0000418,9,8.699754,1
hsa-mir-23b,hg38,chr9,95085266-95085285,+,N,mature,MIMAT0000418,1,0.966639,1
hsa-mir-23b,hg38,chr9,95085266-95085286,+,N,mature,MIMAT0000418,8,7.733115,1
hsa-mir-23b,hg38,chr9,95085266-95085287,+,N,mature,MIMAT0000418,31,29.96582,1
hsa-mir-23b,hg38,chr9,95085266-95085288,+,N,mature,MIMAT0000418,94,90.864098,1
hsa-mir-23b,hg38,chr9,95085266-95085289,+,N,mature,MIMAT0000418,14,13.532951,1
hsa-mir-23b,hg38,chr9,95085267-95085286,+,N,mature,MIMAT0000418,2,1.933279,1
hsa-mir-23b,hg38,chr9,95085267-95085287,+,N,mature,MIMAT0000418,3,2.899918,1
hsa-mir-23b,hg38,chr9,95085267-95085288,+,N,mature,MIMAT0000418,9,8.699754,1
hsa-mir-24-1,hg38,chr9,95086003-95086026,+,N,precursor,,1,0.966639,0
hsa-mir-24-1,hg38,chr9,95086004-95086026,+,N,precursor,,2,1.933279,0
hsa-mir-24-1,hg38,chr9,95086005-95086026,+,N,precursor,,2,1.933279,0
hsa-mir-24-1,hg38,chr9,95086025-95086045,+,N,mature,MIMAT0000079,1,0.966639,1
hsa-mir-24-1,hg38,chr9,95086025-95086047,+,N,mature,MIMAT0000079,12,11.599672,1
hsa-mir-24-1,hg38,chr9,95086025-95086048,+,N,mature,MIMAT0000079,5,4.833197,1
hsa-mir-24-1,hg38,chr9,95086025-95086049,+,N,mature,MIMAT0000079,3,2.899918,1
hsa-mir-24-1,hg38,chr9,95086026-95086047,+,N,mature,MIMAT0000079,4,3.866557,1
hsa-mir-24-1,hg38,chr9,95086026-95086048,+,N,mature,MIMAT0000079,7,6.766475,1
hsa-mir-24-1,hg38,chr9,95086026-95086049,+,N,mature,MIMAT0000079,23,22.232705,1
hsa-mir-24-1,hg38,chr9,95086027-95086049,+,N,mature,MIMAT0000079,2,1.933279,1
hsa-mir-24-1,hg38,chr9,95086062-95086083,+,N,mature,MIMAT0000080,1,0.966639,1
hsa-mir-24-1,hg38,chr9,95086062-95086084,+,N,mature,MIMAT0000080,1,0.966639,1
hsa-mir-24-1,hg38,chr9,95086063-95086083,+,N,mature,MIMAT0000080,1,0.966639,1
hsa-mir-24-1,hg38,chr9,95086063-95086084,+,N,mature,MIMAT0000080,7,6.766475,1
hsa-mir-24-1,hg38,chr9,95086063-95086085,+,N,mature,MIMAT0000080,7,6.766475,1
hsa-mir-24-1,hg38,chr9,95086063-95086086,+,N,mature,MIMAT0000080,20,19.332787,1
hsa-mir-24-1,hg38,chr9,95086064-95086082,+,N,mature,MIMAT0000080,2,1.933279,1
hsa-mir-24-1,hg38,chr9,95086064-95086083,+,N,mature,MIMAT0000080,6,5.799836,1
hsa-mir-24-1,hg38,chr9,95086064-95086084,+,N,mature,MIMAT0000080,35,33.832377,1
hsa-mir-24-1,hg38,chr9,95086064-95086085,+,N,mature,MIMAT0000080,186,179.794918,1
hsa-mir-24-1,hg38,chr9,95086064-95086086,+,N,mature,MIMAT0000080,2035,1967.111063,1
hsa-mir-24-1,hg38,chr9,95086064-95086087,+,N,mature,MIMAT0000080,5,4.833197,1
hsa-mir-24-1,hg38,chr9,95086064-95086089,+,N,mature,MIMAT0000080,1,0.966639,1
hsa-mir-24-1,hg38,chr9,95086065-95086086,+,N,mature,MIMAT0000080,40,38.665574,1
hsa-mir-24-1,hg38,chr9,95086065-95086087,+,N,mature,MIMAT0000080,3,2.899918,1
hsa-mir-24-1,hg38,chr9,95086066-95086087,+,N,mature,MIMAT0000080,1,0.966639,1
hsa-mir-24-1,hg38,chr9,95086066-95086088,+,N,mature,MIMAT0000080,3,2.899918,1
hsa-mir-24-1,hg38,chr9,95086067-95086086,+,N,mature,MIMAT0000080,1,0.966639,1
hsa-mir-24-2,hg38,chr19,13836288-13836309,-,N,mature,MIMAT0000080,1,0.966639,1
hsa-mir-24-2,hg38,chr19,13836288-13836310,-,N,mature,MIMAT0000080,3,2.899918,1
hsa-mir-24-2,hg38,chr19,13836288-13836311,-,N,mature,MIMAT0000080,4,3.866557,1
hsa-mir-24-2,hg38,chr19,13836289-13836309,-,N,mature,MIMAT0000080,1,0.966639,1
hsa-mir-24-2,hg38,chr19,13836289-13836310,-,N,mature,MIMAT0000080,39,37.698934,1
hsa-mir-24-2,hg38,chr19,13836289-13836311,-,N,mature,MIMAT0000080,1986,1919.745735,1
hsa-mir-24-2,hg38,chr19,13836289-13836312,-,N,mature,MIMAT0000080,24,23.199344,1
hsa-mir-24-2,hg38,chr19,13836290-13836311,-,N,mature,MIMAT0000080,196,189.461311,1
hsa-mir-24-2,hg38,chr19,13836290-13836312,-,N,mature,MIMAT0000080,11,10.633033,1
hsa-mir-24-2,hg38,chr19,13836291-13836311,-,N,mature,MIMAT0000080,48,46.398688,1
hsa-mir-24-2,hg38,chr19,13836291-13836312,-,N,mature,MIMAT0000080,3,2.899918,1
hsa-mir-24-2,hg38,chr19,13836291-13836313,-,N,mature,MIMAT0000080,1,0.966639,1
hsa-mir-24-2,hg38,chr19,13836292-13836311,-,N,mature,MIMAT0000080,8,7.733115,1
hsa-mir-24-2,hg38,chr19,13836292-13836313,-,N,mature,MIMAT0000080,3,2.899918,1
hsa-mir-24-2,hg38,chr19,13836325-13836348,-,N,mature,MIMAT0004497,1,0.966639,1
hsa-mir-24-2,hg38,chr19,13836325-13836349,-,N,mature,MIMAT0004497,76,73.46459,1
hsa-mir-24-2,hg38,chr19,13836326-13836347,-,N,mature,MIMAT0004497,1,0.966639,1
hsa-mir-24-2,hg38,chr19,13836326-13836348,-,N,mature,MIMAT0004497,2,1.933279,1
hsa-mir-24-2,hg38,chr19,13836326-13836349,-,N,mature,MIMAT0004497,81,78.297787,1
hsa-mir-24-2,hg38,chr19,13836326-13836350,-,N,mature,MIMAT0004497,2,1.933279,1
hsa-mir-24-2,hg38,chr19,13836327-13836349,-,N,mature,MIMAT0004497,52,50.265246,1
hsa-mir-24-2,hg38,chr19,13836327-13836350,-,N,mature,MIMAT0004497,5,4.833197,1
hsa-mir-24-2,hg38,chr19,13836328-13836349,-,N,mature,MIMAT0004497,7,6.766475,1
hsa-mir-24-2,hg38,chr19,13836328-13836350,-,N,mature,MIMAT0004497,1,0.966639,1
hsa-mir-25,hg38,chr7,100093569-100093593,-,N,mature,MIMAT0000081,3,2.899918,1
hsa-mir-25,hg38,chr7,100093570-100093593,-,N,mature,MIMAT0000081,9,8.699754,1
hsa-mir-25,hg38,chr7,100093571-100093592,-,N,mature,MIMAT0000081,72,69.598033,1
hsa-mir-25,hg38,chr7,100093571-100093593,-,N,mature,MIMAT0000081,11539,11154.051379,1
hsa-mir-25,hg38,chr7,100093572-100093592,-,N,mature,MIMAT0000081,3,2.899918,1
hsa-mir-25,hg38,chr7,100093572-100093593,-,N,mature,MIMAT0000081,528,510.385573,1
hsa-mir-25,hg38,chr7,100093573-100093593,-,N,mature,MIMAT0000081,13,12.566311,1
hsa-mir-25,hg38,chr7,100093608-100093631,-,N,mature,MIMAT0004498,1,0.966639,1
hsa-mir-25,hg38,chr7,100093610-100093631,-,N,mature,MIMAT0004498,1,0.966639,1
hsa-mir-26a-1,hg38,chr3,37969413-37969432,+,N,mature,MIMAT0000082,6,5.799836,1
hsa-mir-26a-1,hg38,chr3,37969413-37969433,+,N,mature,MIMAT0000082,119,115.030082,1
hsa-mir-26a-1,hg38,chr3,37969413-37969434,+,N,mature,MIMAT0000082,43,41.565492,1
hsa-mir-26a-1,hg38,chr3,37969413-37969435,+,N,mature,MIMAT0000082,476,460.120327,1
hsa-mir-26a-1,hg38,chr3,37969413-37969436,+,N,mature,MIMAT0000082,7,6.766475,1
hsa-mir-26a-1,hg38,chr3,37969413-37969437,+,N,mature,MIMAT0000082,35,33.832377,1
hsa-mir-26a-1,hg38,chr3,37969418-37969435,+,N,mature,MIMAT0000082,21,20.299426,1
hsa-mir-26a-1,hg38,chr3,37969418-37969436,+,N,mature,MIMAT0000082,1,0.966639,1
hsa-mir-26a-1,hg38,chr3,37969418-37969437,+,N,mature,MIMAT0000082,8,7.733115,1
hsa-mir-26a-1,hg38,chr3,37969452-37969474,+,N,mature,MIMAT0004499,1,0.966639,1
hsa-mir-26a-1,hg38,chr3,37969453-37969474,+,N,mature,MIMAT0004499,1,0.966639,1
hsa-mir-26a-2,hg38,chr12,57824620-57824642,-,N,mature,MIMAT0004681,9,8.699754,1
hsa-mir-26a-2,hg38,chr12,57824621-57824642,-,N,mature,MIMAT0004681,4,3.866557,1
hsa-mir-26a-2,hg38,chr12,57824656-57824675,-,N,mature,MIMAT0000082,2,1.933279,1
hsa-mir-26a-2,hg38,chr12,57824656-57824680,-,N,mature,MIMAT0000082,30,28.99918,1
hsa-mir-26a-2,hg38,chr12,57824657-57824675,-,N,mature,MIMAT0000082,1,0.966639,1
hsa-mir-26a-2,hg38,chr12,57824657-57824680,-,N,mature,MIMAT0000082,8,7.733115,1
hsa-mir-26a-2,hg38,chr12,57824658-57824675,-,N,mature,MIMAT0000082,15,14.49959,1
hsa-mir-26a-2,hg38,chr12,57824658-57824680,-,N,mature,MIMAT0000082,438,423.388032,1
hsa-mir-26a-2,hg38,chr12,57824659-57824680,-,N,mature,MIMAT0000082,39,37.698934,1
hsa-mir-26a-2,hg38,chr12,57824660-57824680,-,N,mature,MIMAT0000082,122,117.93,1
hsa-mir-26a-2,hg38,chr12,57824661-57824680,-,N,mature,MIMAT0000082,3,2.899918,1
hsa-mir-26b,hg38,chr2,218402657-218402675,+,N,mature,MIMAT0000083,1,0.966639,1
hsa-mir-26b,hg38,chr2,218402657-218402677,+,N,mature,MIMAT0000083,16,15.466229,1
hsa-mir-26b,hg38,chr2,218402657-218402678,+,N,mature,MIMAT0000083,126,121.796557,1
hsa-mir-26b,hg38,chr2,218402657-218402679,+,N,mature,MIMAT0000083,879,849.675982,1
hsa-mir-26b,hg38,chr2,218402657-218402680,+,N,mature,MIMAT0000083,35,33.832377,1
hsa-mir-26b,hg38,chr2,218402657-218402681,+,N,mature,MIMAT0000083,1,0.966639,1
hsa-mir-26b,hg38,chr2,218402662-218402678,+,N,mature,MIMAT0000083,1,0.966639,1
hsa-mir-26b,hg38,chr2,218402662-218402679,+,N,mature,MIMAT0000083,10,9.666393,1
hsa-mir-26b,hg38,chr2,218402690-218402713,+,N,mature,MIMAT0004500,1,0.966639,1
hsa-mir-26b,hg38,chr2,218402691-218402713,+,N,mature,MIMAT0004500,1,0.966639,1
hsa-mir-26b,hg38,chr2,218402692-218402713,+,N,mature,MIMAT0004500,11,10.633033,1
hsa-mir-26b,hg38,chr2,218402692-218402714,+,N,mature,MIMAT0004500,7,6.766475,1
hsa-mir-27a,hg38,chr19,13836446-13836468,-,N,mature,MIMAT0000084,5,4.833197,1
hsa-mir-27a,hg38,chr19,13836447-13836468,-,N,mature,MIMAT0000084,979,946.339917,1
hsa-mir-27a,hg38,chr19,13836447-13836469,-,N,mature,MIMAT0000084,1,0.966639,1
hsa-mir-27a,hg38,chr19,13836447-13836474,-,N,mature,MIMAT0000084,2,1.933279,1
hsa-mir-27a,hg38,chr19,13836448-13836468,-,N,mature,MIMAT0000084,397,383.755819,1
hsa-mir-27a,hg38,chr19,13836449-13836468,-,N,mature,MIMAT0000084,4,3.866557,1
hsa-mir-27a,hg38,chr19,13836449-13836469,-,N,mature,MIMAT0000084,1,0.966639,1
hsa-mir-27a,hg38,chr19,13836450-13836468,-,Y,mature,MIMAT0000084,2,1.933279,1
hsa-mir-27a,hg38,chr19,13836451-13836468,-,N,mature,MIMAT0000084,1,0.966639,1
hsa-mir-27a,hg38,chr19,13836487-13836509,-,N,mature,MIMAT0004501,29,28.032541,1
hsa-mir-27a,hg38,chr19,13836509-13836529,-,N,precursor,,2,1.933279,0
hsa-mir-27a,hg38,chr19,13836509-13836530,-,N,precursor,,1,0.966639,0
hsa-mir-27b,hg38,chr9,95085462-95085484,+,N,mature,MIMAT0004588,1,0.966639,1
hsa-mir-27b,hg38,chr9,95085462-95085485,+,N,mature,MIMAT0004588,2,1.933279,1
hsa-mir-27b,hg38,chr9,95085462-95085486,+,N,mature,MIMAT0004588,1,0.966639,1
hsa-mir-27b,hg38,chr9,95085463-95085484,+,N,mature,MIMAT0004588,2,1.933279,1
hsa-mir-27b,hg38,chr9,95085463-95085485,+,N,mature,MIMAT0004588,16,15.466229,1
hsa-mir-27b,hg38,chr9,95085463-95085486,+,N,mature,MIMAT0004588,7,6.766475,1
hsa-mir-27b,hg38,chr9,95085463-95085487,+,N,mature,MIMAT0004588,15,14.49959,1
hsa-mir-27b,hg38,chr9,95085464-95085487,+,N,mature,MIMAT0004588,2,1.933279,1
hsa-mir-27b,hg38,chr9,95085504-95085525,+,N,mature,MIMAT0000419,1,0.966639,1
hsa-mir-27b,hg38,chr9,95085504-95085526,+,N,mature,MIMAT0000419,25,24.165984,1
hsa-mir-27b,hg38,chr9,95085504-95085527,+,N,mature,MIMAT0000419,3,2.899918,1
hsa-mir-27b,hg38,chr9,95085505-95085523,+,Y,mature,MIMAT0000419,2,1.933279,1
hsa-mir-27b,hg38,chr9,95085505-95085524,+,N,mature,MIMAT0000419,3,2.899918,1
hsa-mir-27b,hg38,chr9,95085505-95085525,+,N,mature,MIMAT0000419,65,62.831557,1
hsa-mir-27b,hg38,chr9,95085505-95085526,+,N,mature,MIMAT0000419,435,420.488114,1
hsa-mir-27b,hg38,chr9,95085505-95085527,+,N,mature,MIMAT0000419,169,163.362049,1
hsa-mir-28,hg38,chr3,188688793-188688814,+,N,mature,MIMAT0000085,1,0.966639,1
hsa-mir-28,hg38,chr3,188688793-188688815,+,N,mature,MIMAT0000085,5,4.833197,1
hsa-mir-28,hg38,chr3,188688793-188688816,+,N,mature,MIMAT0000085,1,0.966639,1
hsa-mir-28,hg38,chr3,188688794-188688814,+,N,mature,MIMAT0000085,6,5.799836,1
hsa-mir-28,hg38,chr3,188688794-188688815,+,N,mature,MIMAT0000085,78,75.397869,1
hsa-mir-28,hg38,chr3,188688794-188688816,+,N,mature,MIMAT0000085,134,129.529672,1
hsa-mir-28,hg38,chr3,188688794-188688817,+,N,mature,MIMAT0000085,4,3.866557,1
hsa-mir-28,hg38,chr3,188688795-188688814,+,N,mature,MIMAT0000085,1,0.966639,1
hsa-mir-28,hg38,chr3,188688795-188688816,+,N,mature,MIMAT0000085,8,7.733115,1
hsa-mir-28,hg38,chr3,188688796-188688816,+,N,mature,MIMAT0000085,6,5.799836,1
hsa-mir-28,hg38,chr3,188688796-188688817,+,N,mature,MIMAT0000085,3,2.899918,1
hsa-mir-28,hg38,chr3,188688833-188688855,+,N,mature,MIMAT0004502,6,5.799836,1
hsa-mir-28,hg38,chr3,188688833-188688856,+,N,mature,MIMAT0004502,8,7.733115,1
hsa-mir-28,hg38,chr3,188688834-188688854,+,N,mature,MIMAT0004502,10,9.666393,1
hsa-mir-28,hg38,chr3,188688834-188688855,+,N,mature,MIMAT0004502,1021,986.938769,1
hsa-mir-28,hg38,chr3,188688834-188688856,+,N,mature,MIMAT0004502,7793,7533.0204,1
hsa-mir-28,hg38,chr3,188688834-188688857,+,N,mature,MIMAT0004502,1380,1333.962293,1
hsa-mir-28,hg38,chr3,188688835-188688855,+,N,mature,MIMAT0004502,3,2.899918,1
hsa-mir-28,hg38,chr3,188688835-188688856,+,N,mature,MIMAT0004502,51,49.298606,1
hsa-mir-28,hg38,chr3,188688835-188688857,+,N,mature,MIMAT0004502,528,510.385573,1
hsa-mir-28,hg38,chr3,188688835-188688858,+,N,mature,MIMAT0004502,1,0.966639,1
hsa-mir-28,hg38,chr3,188688836-188688856,+,N,mature,MIMAT0004502,7,6.766475,1
hsa-mir-28,hg38,chr3,188688836-188688857,+,N,mature,MIMAT0004502,65,62.831557,1
hsa-mir-299,hg38,chr14,101023800-101023821,+,N,mature,MIMAT0002890,4,3.866557,1
hsa-mir-299,hg38,chr14,101023800-101023822,+,N,mature,MIMAT0002890,2,1.933279,1
hsa-mir-29a,hg38,chr7,130876747-130876770,-,N,mature,MIMAT0000086,52,50.265246,1
hsa-mir-29a,hg38,chr7,130876747-130876771,-,N,mature,MIMAT0000086,2,1.933279,1
hsa-mir-29a,hg38,chr7,130876748-130876768,-,N,mature,MIMAT0000086,6,5.799836,1
hsa-mir-29a,hg38,chr7,130876748-130876770,-,N,mature,MIMAT0000086,861,832.276474,1
hsa-mir-29a,hg38,chr7,130876748-130876771,-,N,mature,MIMAT0000086,99,95.697295,1
hsa-mir-29a,hg38,chr7,130876749-130876770,-,N,mature,MIMAT0000086,2839,2744.289095,1
hsa-mir-29a,hg38,chr7,130876749-130876771,-,N,mature,MIMAT0000086,1108,1071.036392,1
hsa-mir-29a,hg38,chr7,130876750-130876770,-,N,mature,MIMAT0000086,239,231.026803,1
hsa-mir-29a,hg38,chr7,130876750-130876771,-,N,mature,MIMAT0000086,180,173.995082,1
hsa-mir-29a,hg38,chr7,130876751-130876770,-,N,mature,MIMAT0000086,18,17.399508,1
hsa-mir-29a,hg38,chr7,130876751-130876771,-,N,mature,MIMAT0000086,10,9.666393,1
hsa-mir-29a,hg38,chr7,130876784-130876808,-,N,mature,MIMAT0004503,1,0.966639,1
hsa-mir-29a,hg38,chr7,130876785-130876808,-,N,mature,MIMAT0004503,3,2.899918,1
hsa-mir-29a,hg38,chr7,130876786-130876808,-,N,mature,MIMAT0004503,6,5.799836,1
hsa-mir-29b-1,hg38,chr7,130877467-130877488,-,N,mature,MIMAT0000100,51,49.298606,1
hsa-mir-29b-1,hg38,chr7,130877467-130877490,-,N,mature,MIMAT0000100,1094,1057.503441,1
hsa-mir-29b-1,hg38,chr7,130877467-130877491,-,N,mature,MIMAT0000100,1,0.966639,1
hsa-mir-29b-1,hg38,chr7,130877468-130877490,-,N,mature,MIMAT0000100,34,32.865738,1
hsa-mir-29b-1,hg38,chr7,130877468-130877491,-,N,mature,MIMAT0000100,5,4.833197,1
hsa-mir-29b-1,hg38,chr7,130877469-130877490,-,N,mature,MIMAT0000100,197,190.427951,1
hsa-mir-29b-1,hg38,chr7,130877469-130877491,-,N,mature,MIMAT0000100,61,58.965,1
hsa-mir-29b-1,hg38,chr7,130877470-130877490,-,N,mature,MIMAT0000100,42,40.598852,1
hsa-mir-29b-1,hg38,chr7,130877470-130877491,-,N,mature,MIMAT0000100,22,21.266066,1
hsa-mir-29b-1,hg38,chr7,130877471-130877491,-,N,mature,MIMAT0000100,1,0.966639,1
hsa-mir-29b-1,hg38,chr7,130877507-130877531,-,N,mature,MIMAT0004514,9,8.699754,1
hsa-mir-29b-1,hg38,chr7,130877508-130877531,-,N,mature,MIMAT0004514,1,0.966639,1
hsa-mir-29b-1,hg38,chr7,130877509-130877531,-,N,mature,MIMAT0004514,1,0.966639,1
hsa-mir-29b-1,hg38,chr7,130877510-130877531,-,N,mature,MIMAT0004514,2,1.933279,1
