accession_id,is_expressed,7262f244-82d5-4d3c-8762-782c5381a6e5,ed716c0b-4b09-4902-86b8-6955488d60c3,6a813732-f636-4369-8a31-04ef69340706,d7e60e41-5da6-49df-a8e4-c732699a6f61,ce2f555b-bfd9-4a8a-84b1-54feaf484cd2,f5b1694d-7bd1-43be-8ec6-2bcaad95d802,42f12ac2-0c43-4fea-bf8f-edc15cd33d47,0397db08-993e-4a47-802e-36f88161ec6f,7b9a5582-5ce8-45b7-a699-4b0d6e5559e2,e7b953fa-ad4a-4931-9ff0-43ed402d7110,0a8016e1-0321-4421-a5ad-db2fd9caf7ab,dd0e32d6-4704-4abd-82e4-2041fbc19a79,828a2b26-d2d0-4f4f-8ab3-22f3bf82b61a,a1f1b5f0-6161-45d2-a0cf-f62b4f48c8fc,d507dac5-5517-4f37-a9e9-fafda456ddd0,aeee0cc4-69ba-4335-8629-57d1ae11716c,6e528c0b-ea1b-4ac5-a2f0-9667a1ca1b44,404cd7fd-7dbb-4fc9-b3f1-e3b523f1b322,d464d804-d185-4dee-b822-ef874fad77de,0b4727f6-8ed4-4ad6-a3fe-81a58dd7d033,d06292bd-c8bb-47b2-9506-6f3c9e021d27,054fdd39-3fa4-4676-8341-6b66da8dc3f5,d3a5c8df-e9e4-414d-9584-1fc13845edb6,b5404c18-0496-4c3b-8d8a-2a0456d729f2,04ab7272-e2e2-47a8-8bc1-6c10f4b0624b,e6f5763b-ef3e-430a-b47a-dff65e2768eb,78090b15-811b-4b2b-9559-8fbfbcaad80c,13da461a-0f97-4b71-b573-7b8347073c7b,1bbd0662-6be7-4f97-9c49-e827ad5eca17,099fa301-2bd0-4cf8-b419-84c0c9e4441d,cc09326c-c449-49e6-85d8-67ff565b6d65,f2514068-0386-4006-9809-c0d8b29c6355,c138edb1-07ef-40ee-bb5e-591cffd94699,4c5502b4-f137-4b70-a5a9-65ee2245d94d,cca41100-3e14-4d5e-91f8-be8607823ac6,efc2c7f1-12a6-4cc2-bf88-73f2713bdd56,d98594fb-1051-44f6-b016-8c2d9284383b,65654739-bed4-4ea7-b75c-ca1f278adcc9,a012c66a-bcb7-46f6-a6c0-29a971ba543f,e0d903f9-3249-4af6-887a-080ad4024cd2,8ae26ade-1ddf-45e2-a297-61baeacadd6c,6cfe6db4-c7c5-408c-b43e-45f6953114f0,a83060e9-a15a-46c5-85f9-9dbd3cd0166f,e6844069-5753-414d-94f3-4e3fc0b2793f,7c275803-bb6d-4fbc-b851-5fcb393f8496,9c68a687-af95-43b0-918d-85e7079fb3e8,91a97f93-53f2-4571-a4bc-233643a1da0b,69a63fd5-3647-4681-ab0d-964d5dbe7287,d45379cd-88e5-42fe-9e61-29223c079002,dba8d64b-b2a8-426a-ad43-0ba21aeb5c51,9711f9ba-0f6c-446a-9097-f514fa6441d6,09cf7c34-2a62-4334-a246-73877305b361,bad24748-3268-4e31-8ae1-35a84c16acbf,2f1fe5b6-f5ec-41d1-bf98-3455ed635bfb,e12c0da3-79fe-4fef-aa84-195e53b32a44,a94f6890-7675-4166-a0d5-746e7c690c63,f2edea21-ce45-4fe5-b0de-499c2e50f0c4,935b5f15-eded-4c7b-a912-99cdd8b33594,e18f28eb-b4c0-46e9-9fee-7194d77c65ee,b7a062ee-2ea3-4fce-862e-adb86c42a9ec,f507feab-b895-4a33-8daa-44a681edd905,f4f9a228-3aba-4a06-a64b-241616713cf7,1e30fd9b-77dc-451e-9894-4740b51fe6b8,f3660d46-1b93-4a8b-8f4e-21cd872548ab,a0d63f75-62f5-4bc6-82b8-e3d41c5708f4,cf5bd0a9-6891-4bf0-8d09-4c235e208291,744381ad-64d7-47fb-8fac-b5b9c910ddbf,c4b1b889-0340-42f9-aea3-b7797232bb55,4a9e0961-41b3-4e07-a4ba-f7574662f501,83d0a04c-e990-4d4f-af6e-666d5e521d9b,9336dfcd-fb41-44f1-95b8-edfce624ea98,61df0f1a-f2c7-4b57-84fc-1571be570fd0,6307ea16-0d63-4fcf-843c-8d0200f9ed53,af9371a0-7b65-4e61-ba72-572c056f6265,beec3eb1-cc60-40d6-b83f-158b3d66e7bc,24c6eb66-7e03-4078-868e-d33df83f0851,871b733f-966f-4c2f-aeff-1fa373fdba3b,77cd82b7-c824-4d2f-99f0-326ccfa1d3ac,1f1f7941-47bd-4a90-badf-ba6bf048c9d9,9d110436-8434-4974-b3ca-311c11a447e7,e137d046-1182-4fc5-af84-84b2c7ed47f5,d77f7eb5-1943-4147-8a02-c33289a8ed75,c2a3f9ab-9dc7-48a5-9a8c-a2da7c11a793,53854d3d-1094-4e15-bf32-f0b3ce77d679,1e5f58f3-aa26-4fc7-a704-200bf205dbfe,9c935a84-18a9-48af-b515-edd1db7e4768,1846a6f8-8127-424a-b492-c09d91b91931,a9047869-3066-4e8d-805d-3efbcadf5355,87bff627-7d8f-41d8-b9b7-26613ba86941,2f6dfeec-9971-4a74-a4cc-412b441730c6,f37b4d0b-91e7-4b21-bf66-325387326d94,a53818cf-10e2-4384-85dc-962ca915d9ff,8eb1a36e-89ca-4080-afee-3ffa4a874bc1,803883d2-6f3f-4672-918c-c80aca312bf9,88e4b726-8b27-48e2-84a2-0f3de9b414e9,d1fbd937-025a-4aee-ae98-86ab414fd224,b11194e9-d6e1-4f0e-b88c-251a369fba1e,c4b55e40-cf48-4d8d-8e7d-5fb8cfcb4a75,bf48419a-0ff6-43aa-a0ed-dfad83133863,7f008fe1-75ea-44ca-b9a8-27c4222a3ebc,d27b5727-57fb-4a17-bb14-fe8003dea343,c5b2ce8f-1e3e-4560-ab85-fb0b0a89c67d,014808e2-fe91-4ef9-9b5b-882a9b1d350a,1cb6a927-ef19-487d-a0c1-f75b6ddbcd74,c4c0f12e-f16c-4c27-b711-bf6c57bda4e7,bc98d560-25d3-4e7c-8212-00d1f5148dde,c1cd6d37-7a60-4c0e-bcd6-8a4d6d388699,5c16f348-ee14-46ea-8b6f-4862fc7b9b45,70db5d78-573e-48df-a32b-66d0f1a9d9f8,5fe54448-f2fa-433e-b24a-6ddf81cba9d4,571f1dd9-cf46-472e-96b4-0835b2d711a8,cf5ab327-47ee-40eb-a06c-3a8fef2a1ebb,87ca2702-d747-4c73-92ff-a8b7f30fb306,50c0b143-29b8-4060-a63e-d263ae52b029,cb0cbce4-ed6f-4819-a83d-00f7bfe400ac,f88848be-c988-4cef-805f-193477175d27,15a656bc-0f5f-4f06-80ad-0584bf873805,1c5f84e6-1571-4cb9-b7b9-bfa6b13e121e,4941a6e3-84e3-4afa-8ce4-a6bd1420a438,e841eb85-0fa6-43bc-8849-716e5fac921c
MIMAT0003287,0,,,0.736881,0.823651,,0.806368,4.0047690000000005,0.548428,,1.065287,0.863424,1.17395,0.483797,1.06392,,1.790338,0.526759,,,2.529551,,0.620599,2.291795,,4.073648,1.761664,1.0146540000000002,,,,,3.595888,7.077829,,,0.499933,,,2.470699,,0.382675,0.453096,,1.395484,0.75308,,,,3.681948,0.76217,,1.638196,15.342012,2.09883,,3.353214,,,3.160825,,,,2.691684,0.587751,0.593558,0.645003,,2.074434,1.878882,5.187494,3.877218,,,0.735847,,0.378105,1.660852,,13.094973,,,1.843081,,12.706261,0.768579,,0.258641,0.824914,0.933895,,2.851995,2.00242,5.297414,0.54803,,,,0.98436,0.685604,,0.679348,2.083565,,0.574106,0.53378,0.599924,3.9921,5.313168,,3.624774,9.3406,,,0.602418,,,,0.691675,1.135646,
MIMAT0003297,0,,,1.473762,3.294605,0.807144,,1.334923,,0.506628,,0.863424,,,0.26598,,1.521787,,2.312409,1.646252,0.316194,0.289107,,0.572948,1.15914,,,,0.500691,,,1.010892,0.599315,1.769458,0.417857,,,,,,0.811623,0.765349,,,,0.37654,,,,0.920487,0.76217,0.360745,0.819098,,,0.663514,2.235476,5.351028,1.674846,1.26433,0.736703,0.967659,,,,,,0.887456,0.345739,0.626294,1.556248,1.107776,,,,0.787981,,0.553617,0.737975,,,0.405287,0.92154,2.954166,1.270626,0.768579,0.75768,0.258641,0.824914,,,,,2.648707,0.54803,,,,0.49218,1.371209,1.795017,,0.520891,3.985333,4.018739,1.06756,,,,,,,1.960597,,,,,0.831223,3.458375,,
MIMAT0003311,0,,,0.736881,,,,,,,,0.863424,,,0.26598,,0.089517,,,0.411563,,1.156428,,,,,,,,,,,,,0.417857,,,,,,,,,0.401477,,,,,,,,,0.819098,,,0.663514,1.117738,0.535103,,,,,,,,,,,0.345739,,1.037498,0.553888,,,,,,,,1.190452,,,,,0.635313,,,,,,,,,,,,0.438529,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0003881,0,,,0.736881,,,,,,,,,,,,,,,,,0.632388,,,,,1.629459,,,,0.393739,,,,,0.417857,,,,,,,,,,,,,,,,,,,,,,,,0.837423,0.632165,,0.322553,,,,0.296779,,,,,,,,,,,,0.553617,,,,,,,,,,,,,,,,,,,,,,,,0.679348,,,,,,,,,,,,,,,,,,,
MIMAT0003884,0,,,0.736881,1.647302,1.614288,,1.334923,1.096856,0.253314,2.130574,2.590273,0.586975,1.935188,0.26598,,0.895169,4.214075,0.770803,6.585012,0.632388,,1.861797,0.286474,0.38638,3.258918,1.761664,0.676436,0.500691,,0.42054,,1.198629,2.654187,,0.559731,1.4998,,1.292188,,0.811624,1.148024,0.906192,3.211816,2.790968,0.37654,,,,1.840973,3.04868,3.607451,,0.451236,,0.663514,,1.070206,1.674846,,0.736703,0.322553,,0.538337,1.7632530000000002,1.187116,0.645003,,0.345739,2.505176,3.631245,1.107776,,1.190698,0.735847,,0.378105,3.321704,,,,,0.61436,,1.270626,3.074315,,1.0345650000000002,,0.933895,2.14246,2.851995,0.400484,0.882902,,,1.315587,1.120581,8.859237,,1.196678,1.358697,,1.328444,4.01874,0.53378,,1.1406,,1.14088,2.071299,3.502725,,,,2.487438,,,,,0.762476
MIMAT0004488,0,,,0.736881,1.647302,,,,,,,,,,,0.525633,0.179034,0.526759,0.770803,0.823126,,,,,0.38638,,,,0.500691,0.393739,0.84108,1.010892,,,,0.559731,0.499933,0.721639,,,0.811624,1.148024,1.359288,0.401477,,0.75308,1.158669,,,0.920487,,,0.819098,,,1.990542,,,,,,,,,,,0.645003,,,,,,1.109067,,,,,0.553617,,,,0.405287,0.61436,,0.635313,,,0.258641,0.824914,,,,0.800968,0.882902,,,,,0.49218,,,,,,,,,,0.590352,0.57044,0.517825,,,,,0.829146,0.580734,0.831223,,,
MIMAT0004543,0,,,13.263852,,4.035718,0.806368,5.339691,2.742142,0.759942,1.065287,0.863424,,,1.3299,0.525633,2.237922,0.526759,2.31241,2.8809430000000003,2.529551,0.289107,0.620599,2.005319,,,,0.338218,3.504836,1.181217,1.2616200000000002,4.04357,,,0.417857,2.238925,0.499933,0.721639,1.292188,,2.840682,,0.453096,0.401477,1.744355,1.50616,,,5.119079,,,1.0822349999999998,2.457294,0.902471,1.049415,1.327028,,0.535103,,0.632165,5.156919,0.967659,2.606172,5.921702,1.763254,1.187116,,,1.382956,,0.518749,4.984995,1.109067,0.793798,2.20754,,0.75621,2.214469,0.737975,2.380904,0.794136,0.810574,0.30718,0.590833,3.176565,1.537158,0.75768,2.069131,2.474743,3.73558,1.07123,2.851996,0.800968,2.648707,,1.97597,,,10.827955,0.685604,1.196678,2.038045,0.520891,0.664222,1.148211,0.53378,1.199847,1.1406,0.590352,1.14088,3.106949,4.6703,,1.5540349999999998,0.602418,1.658292,2.322937,,2.075025,1.135646,1.524952
MIMAT0004554,0,,,1.473761,0.823651,,,,,0.253314,,,,,,,,,,,0.316194,,,,0.38638,1.62946,,,,,,,,,,,,,,,,,,,0.348871,,,,0.85318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405287,,,0.635313,,,,,,,,,,,,,,6.644427,,,,,,0.574106,,0.599924,,,,,,,,,,,,,,
MIMAT0004658,0,,,1.473761,,2.421431,4.0318380000000005,,,0.253314,,,,0.483797,0.26598,0.525633,1.43227,0.526759,,2.880943,0.316194,0.289107,,0.859423,,2.444189,,,1.502072,,2.102701,1.010892,,0.884729,0.417857,,,,1.938282,,1.623246,0.76535,0.906192,0.401477,,0.37654,1.158669,,0.85318,,,0.360745,1.638196,0.451236,,1.327028,,,,2.52866,0.736703,,,,,0.296779,1.290006,,,1.252588,1.037498,,,0.793799,0.735847,1.575962,,0.553617,,1.190452,1.588272,,0.61436,,,0.768579,,1.551848,0.824914,3.735581,0.535615,1.90133,0.400484,,0.54803,,3.508233,1.120581,0.49218,0.685604,,,0.520891,,2.296423,,0.599924,0.5703,,1.14088,,,1.307064,0.518012,,,,,2.7667,0.567823,2.287428
MIMAT0004772,0,,,2.210642,,,,,0.548428,0.253314,,,,0.483797,,0.525633,0.447584,0.526759,0.770803,0.411563,,,,,0.38638,0.81473,,,0.500691,0.393739,,1.010892,1.198629,,,0.559731,,,,,,1.530699,0.906192,0.401477,0.348871,,1.158669,,,0.920487,,,2.457294,,,0.663514,1.117738,,0.837423,0.632165,,,,,,,1.290006,0.887456,,0.626294,,0.553888,,,,,,,,,0.794136,,1.535901,,1.270626,,3.030719,,,,,,,0.882902,,,,,0.49218,,,1.358697,,,0.574106,,,,,,1.03565,,,,,,,,,,
MIMAT0004785,0,,,2.947523,,,1.612736,1.334923,0.548428,0.253314,,0.863424,,2.902782,0.79794,,,,,2.057816,,0.289107,,0.572949,1.54552,,,,1.502073,,1.2616200000000002,,,1.769458,0.835713,,,,,0.617675,0.405812,0.382675,,0.401477,0.348871,0.75308,1.158669,,,,,0.72149,,,,,1.117738,1.070206,0.837423,1.26433,,,,,,0.890337,1.290006,,1.728695,0.626294,1.037498,0.553888,,1.984497,,0.787981,,,,,,,2.764622,,0.635313,0.768579,,0.7759240000000001,,0.933895,,,0.400484,,,,0.438529,1.120581,2.214809,,0.598339,1.358696,,0.664222,1.148212,,,,1.180704,2.8522,1.03565,,,0.518012,,0.829146,1.161469,,0.691675,,3.049904
MIMAT0004950,0,,,0.736881,,,,,,,,0.863424,,,0.26598,,0.716135,1.580278,,0.411563,0.632388,0.289107,1.241198,,0.38638,0.81473,,,,,0.84108,,,0.884729,0.835713,,,,,,,,,0.401477,,1.506159,1.158669,,,,,0.72149,0.819098,,,,,0.535103,,,1.473406,,,,0.587751,,0.645003,,0.345739,,,,,,,0.787981,0.378105,2.214469,,,0.794136,0.405287,,,,,,,,,0.535615,,,,,,0.438529,,0.49218,,0.598339,,,1.328444,0.574106,0.53378,,,,,,,,,,,,,,,
MIMAT0004952,0,,,0.736881,0.823651,,,,0.548428,,,,,,,,,,,,,,,,0.38638,,,,,,,,,,0.417857,,,,,0.617675,,0.382675,,0.401477,,,,,0.85318,,,0.360745,,,,,,,0.837423,,,0.322553,,,,0.296779,,,,,0.518749,,,,,0.787981,,,,,,0.405287,,0.590833,,,,,,,,,,,0.54803,,,1.120581,0.24609,,,,,,1.148211,0.53378,,,,,,,0.653532,,0.602418,,,,,,
MIMAT0004958,0,,,1.473762,0.823651,0.807144,,1.334923,,0.253314,3.1958610000000003,7.770819,,1.451391,0.79794,,0.8056519999999999,2.107037,2.312409,1.6462530000000002,0.316194,1.734642,,,0.38638,4.073648,,0.338218,1.502072,,,1.010892,1.19863,6.193101,4.596423,,,,,,5.275553,1.5306989999999998,2.26548,2.408862,,1.5061589999999998,2.317338,,1.70636,3.681946,2.28651,2.525216,2.457294,0.451236,0.524707,1.327028,8.941904,1.605308,1.674845,,0.736703,0.322553,1.954629,1.076674,,1.780674,1.290006,,,1.252588,0.518749,,1.109067,0.396899,1.471693,,,0.553617,0.737975,7.142712,,0.405287,2.764621,1.181666,1.905939,0.768579,0.75768,1.293206,,1.86779,0.535615,4.753326,0.800968,4.414512,0.54803,1.317314,0.877058,,7.628787,0.685604,,2.038045,,3.985334,1.722317,2.13512,,2.8515,,1.7113199999999995,2.0713,1.167575,,1.036023,,1.658292,0.580734,,2.075025,1.703469,3.812379
MIMAT0004986,0,,,0.736881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.499933,,,0.617675,,,,,,,,,,,,,,,,,1.117738,,,,0.736703,,,,,0.296779,,,,,,,,,,,,,,,,0.405287,,,,,,,,,,,,,,,,,0.24609,,,,,0.664222,0.574106,,,,,,,,,,,,,,,,
MIMAT0004987,0,,,0.736881,,,0.806368,1.334923,2.742142,0.506628,,0.863424,,1.451391,0.79794,2.628163,1.074203,,0.770803,,0.948582,,0.620599,0.286474,0.77276,,,0.676436,1.001381,2.362434,,2.021785,0.599315,1.769458,3.3428530000000003,3.358388,2.499666,,0.646094,1.23535,,0.382675,0.453096,,,3.388858,1.158669,,0.85318,3.681947,0.76217,0.360745,0.819098,0.451236,,1.990542,1.117738,0.535103,1.674845,,3.683513,,1.954629,,0.587751,1.187116,,,1.728696,,0.518749,1.6616650000000002,1.109067,,3.679233,3.939905,0.378105,1.107235,,2.380904,0.794136,,0.61436,,,,0.75768,,0.824914,,,0.950665,,0.882902,,1.317313,,,,2.056813,,0.679348,0.520891,1.328445,1.148212,0.53378,,0.5703,1.180704,,,,,,,0.829146,,0.831223,,,1.524952
MIMAT0005458,0,,,2.947523,1.647302,0.807144,0.806368,,,,8.522297,,,15.481503,6.117541,,0.984686,3.160556,,5.350322,0.316194,2.601963,,0.572948,,3.258919,0.880832,0.338218,3.504836,,3.784861,1.010892,,1.769458,1.671427,1.679194,,,,,5.681365,,,2.007385,0.348871,,4.634678,4.507754,0.85318,11.966326,,2.16447,,,0.524707,,,1.605308,,,1.473405,0.322553,,,4.70201,0.593558,0.645003,1.774911,1.037217,24.425469,1.556248,,2.218134,,3.679233,,14.74609,,,,,,0.92154,8.862497,5.082504,2.305736,,0.258641,,0.933895,2.14246,3.80266,0.800968,0.882902,,0.658657,16.225581,1.120581,144.700848,,,,,1.328444,6.315163,12.27694,,3.4218,0.590352,,,1.167575,,1.5540349999999998,4.216928,,7.549545,0.831223,2.075025,1.703469,2.287428
MIMAT0005592,0,,,0.736881,,,,,,,,,,,0.26598,,,,,,0.632388,,,,,,,0.676436,,,,,,0.884729,,,,,,,,,,0.401477,,,,,,,,,,,,0.663514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.120581,0.49218,,,,,,,,,0.5703,,,,,,,,,,,,,
MIMAT0005899,0,,,4.421284,7.412860999999999,13.721441,0.806368,2.669846,8.226425,1.26657,3.1958610000000003,4.317121,6.456729,1.451391,7.979403,1.051265,1.253236,0.526759,3.083213,6.585013,0.948582,,0.620599,4.583588000000001,1.15914,7.332568,15.854979,10.484755,9.012433,1.574956,4.625942,5.054461,0.599315,2.654186,1.671427,2.798657,20.997198,47.628187,,6.794422000000001,2.840682,2.296048,4.984056,1.204431,0.697742,0.75308,5.793346,2.57586,1.70636,3.681946,0.76217,0.72149,0.819098,4.06112,,1.990542,3.353214,3.210617,1.674845,6.953813,10.313836,1.290212,,,8.816269,11.277601,,1.774912,6.569043,3.13147,7.262492,1.107777,25.508534,1.587597,13.245238,18.911545,17.77093,0.553617,,1.190452,2.382408,1.215861,,4.135833,,18.445889,10.607517,4.9141840000000006,0.824914,9.338951,0.535615,,0.800968,,3.288181,1.97597,4.385292,2.241163,32.237774,1.371208,,,1.041782,,9.759794,4.80402,,,1.771056,1.711321,1.03565,4.6703,3.267662,2.072047,1.204836,,5.807342,0.831223,1.38335,1.135646,
MIMAT0005903,0,,,22.843298,,,,4.004768,,,1.065287,,,,3.457741,,0.447585,3.687316,0.770803,2.46938,18.02305,,,,,,35.233286,2.367525,1.502072,0.393739,,23.250523,,1.769457,0.417857,,,3.608196,1.292188,0.617675,,,38.513158,,7.675162,0.37654,,,,,,2.164471,0.819098,0.902472,,1.327028,,,,0.632165,,,0.651543,0.538337,,2.077453,,0.887456,,,0.518749,,,,,,0.378105,,,,,10.132173,1.22872,,8.259070000000001,,,,,,,,1.201452,,1.09606,,5.700879,,142.978221,,,,,156.756469,2.870528,,8.398931999999999,7.9842,,2.281761,,,2.614129,,1.204836,,0.580734,0.831223,5.533399,,
MIMAT0005909,0,,,2.947522,,,0.806368,,1.096856,1.013256,,,,,,0.525633,1.611305,,1.541606,,,0.289107,,1.718846,,,,0.676436,2.002763,0.393739,1.2616200000000002,,,1.769458,0.417857,1.119462,3.999467,0.721639,,0.617675,,1.148025,0.906192,,0.348871,,1.158669,3.219825,3.412719,1.840974,1.52434,0.360745,,0.451236,,1.327028,4.470952,,,0.632165,2.946811,0.322553,1.954629,2.691685,1.175502,0.593558,,0.887456,0.345739,,0.518749,,1.109067,,1.471694,1.575962,0.75621,1.107234,,,0.794136,,9.522586,,,,1.51536,0.7759240000000001,,7.47116,1.606845,,1.601936,5.297413,0.54803,1.317313,0.438529,3.361743,,,,,9.376043,,2.296424,0.53378,,,1.180704,0.57044,,1.167575,4.574726,,,0.829146,2.322938,,,0.567823,0.762476
MIMAT0007889,0,,,1.473762,,,,,,,1.065287,,0.586975,0.483797,,,0.626619,,,0.411563,0.632388,,,,,,0.880832,,,,,,,,,,,,,,,0.765349,0.453096,0.401477,,,,,,,0.76217,,0.819098,,,0.663514,,,,,,,,,,,,,0.345739,,,,,,,,0.378105,,,,,,,,,,,0.7759240000000001,,,,,,,,,,,0.98436,,,,,,1.148212,,,,,,,,,,,0.829146,,,,0.567823,
MIMAT0009201,0,,,0.736881,,,,,,,1.065287,,,,,,,,,0.823126,,,,,0.38638,,,0.338218,,,,,,0.884729,,,,,,,,,,,,,,,,,,0.72149,,,,,,0.535103,,,,,,,,,,,,,,,1.109067,,,,,,,,,0.405287,,,,,,0.258641,,,,,,,,,,,1.23045,,,0.679348,0.520891,,0.574106,,,,0.590352,,,,,,,,,,,,
MIMAT0011157,0,,,5.158164,1.647303,,1.612736,1.334923,,,1.065287,,3.521852,0.967594,,,,,1.541606,,0.316194,,,0.859422,0.77276,,,,,0.393739,8.831344,1.010892,,,,,0.499933,,0.646094,,2.434871,,3.624768,,,,,,1.70636,,1.52434,0.360745,,,0.524707,,2.235476,,,,,,0.651543,,,,,0.887456,0.345739,1.878882,,1.107776,1.109067,,,,2.26863,,0.737975,,,0.405287,0.30718,8.862498,,,,,,1.86779,,4.753326,0.800968,0.882902,0.54803,,0.877058,1.120581,,,,0.679348,,1.328444,2.296423,0.53378,,,,,,,,,0.602418,2.487438,,,,,1.524952
MIMAT0011160,0,,,0.736881,,,,,,,,0.863424,,,0.53196,,0.089517,,,0.823126,,0.578214,,0.286474,,,0.880832,,,,,,,0.884729,,,,,,,,0.382675,,,,0.75308,,,,,,,,,,1.327028,,,,,,,,,,,,,,0.626294,,,,,0.735847,1.575962,,0.553617,,,,,0.30718,,,,2.273039,0.258641,,,,,,,,,,,0.49218,,,0.679348,,,,,,,,0.57044,,,,,,0.829146,,,,0.567823,
MIMAT0014994,0,,,0.736881,,,,,0.548428,,,,,,,,0.537102,,,0.823126,0.316194,,,,,0.81473,,0.338218,,,,,,,,,,1.443278,,,,,,0.401477,,,1.158669,,,,1.52434,,,,0.524707,,,0.535103,,,,,,,0.587751,,,,0.691478,,0.518749,,,,,,,,,1.190452,0.794136,,0.30718,0.590833,,,0.75768,,,,,,,,,,,,0.49218,,,,,,0.574106,,,,,,,,0.653532,,,,,,0.691675,,
MIMAT0014996,0,,,1.473761,,,,,,,,,,0.483797,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405812,,,,,,,,,,,,,,,,1.117738,0.535103,0.837423,,,,,,,0.296779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54803,,,,,,,,,,1.148212,,,,,,,,,,,,,,,,
MIMAT0015008,0,,,0.736881,,,,,0.548428,,1.065287,,,,,0.525633,0.447585,,,,,0.289107,,,0.77276,,,,0.500691,0.393739,,,,0.884729,,,,,,,,0.382675,,0.401477,0.348871,1.12962,,,,,0.76217,,,,,,,,,0.632165,,,,,,,,,,1.252588,,,,,,,,1.107234,,,0.794136,,0.30718,,,,,,,,,,,0.882902,,,,,,,,0.679348,,,,,,0.5703,,,,,1.307064,,,,,,,,
MIMAT0015023,0,,,0.736881,,,,,,0.253314,,,,0.483797,,,0.089517,0.526759,,0.411563,,,,,,,,,,,,,,,,,,,,,,,,0.401477,,,,,,,,,,,,,1.117738,,,,,,,,,,,0.887456,0.345739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24609,,,,,,,,,,0.590352,,,,,,,,,,,,
MIMAT0015024,0,,,0.736881,,,,,,,,,,,,,,4.740834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518749,,1.109067,,,,,,,,,,,,,,,,,,,0.950665,,,,,,,0.24609,,,,0.520891,,,,,,,,,,,,,,,,,0.567823,
MIMAT0015054,0,,,1.473762,,,,,,,,,,,,,,,,0.411563,,,,0.286474,,,,,,,,,,,,,,0.721639,,,0.811624,,,,,,,,,,,,0.819098,,,,,,,,,,,,,,,,,,,,,,,,0.378105,,,,,0.810574,,0.590833,,,,,,,,0.950665,,,,0.658657,,,,,,0.679348,,0.664222,,,,,,,,,,,,,,,,,0.762476
MIMAT0017987,0,,,0.736881,1.647303,2.421432,9.676412,4.0047690000000005,0.548428,2.279826,1.065287,,0.586975,0.967594,2.39382,,2.237923,4.214073,0.770803,1.234689,1.264776,,1.861797,,0.77276,5.70311,0.880832,0.338218,,,0.84108,1.010892,2.996575,6.193102,0.835714,,,1.443278,,,2.02906,2.296049,0.453096,5.219201,,1.12962,,7.72758,,2.761461,1.52434,0.72149,4.09549,1.804944,2.623537,1.990542,2.235476,1.070206,0.837423,1.26433,0.736703,0.645106,0.651543,0.538337,,2.077453,3.870017,,2.074434,1.252588,1.037498,,1.109067,0.396899,,,1.51242,3.321702,2.213925,1.190452,0.794136,0.810574,1.22872,0.590833,,0.768579,0.75768,0.775923,0.824914,1.86779,,,,2.648706,0.54803,0.658657,0.877058,,,,0.598339,1.358696,1.562673,1.328444,,1.06756,5.399313,2.8515,,1.7113199999999995,0.517825,,1.307064,,0.602418,,15.09909,,7.608424,2.271292,5.337332
MIMAT0018089,0,,,0.736881,,,,,,,,,,,,,,,,0.411563,,0.289107,,,,,0.880832,,,,,,,,,,0.499933,2.164917,,,0.405812,0.76535,,0.401477,,,1.158669,,,,,0.72149,,0.451236,,,1.117738,,0.837423,,,,,,,0.296779,,,,,,,,,,,0.378105,0.553617,0.737975,,,,0.30718,,0.635313,,,0.258641,,,,0.950665,,,,1.317313,,,,,,,1.041782,0.664222,1.148211,0.53378,,,,0.57044,,,,,,,,,,,2.287428
MIMAT0018090,0,,,0.736881,,,,1.334923,,,,,,,,,,,,0.823127,,,,,,,,,,,,,,,,,,0.721639,,,,,,,,,,,,,,0.72149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.438529,,,,,,,,0.574106,,,,,,,,,,,,,,,,
MIMAT0018203,0,,,1.473762,0.823651,0.807144,0.806368,,,,,,,0.483797,0.53196,0.525633,,0.526759,,,0.632388,,,0.286474,,0.81473,,,,0.393739,,,,,,,0.499933,,,,,,,,,0.75308,,1.28793,,1.840974,0.76217,,,,,,,,,,,0.645106,0.651543,,,,,,0.345739,,,,,,,,0.378105,,,,,,,,,,0.75768,,,0.933895,,,,,,,,1.120581,1.23045,,,,,,0.574106,,,,,,0.517825,,,,,,,,,0.567823,
