gene_id,gene_name,is_expressed
ENSG00000054392.13,HHAT,1
ENSG00000054523.18,KIF1B,1
ENSG00000054598.9,FOXC1,1
ENSG00000054611.14,TBC1D22A,1
ENSG00000054654.19,SYNE2,1
ENSG00000054690.14,PLEKHH1,1
ENSG00000054793.14,ATP9A,1
ENSG00000054796.13,SPO11,0
ENSG00000054803.4,CBLN4,1
ENSG00000054938.16,CHRDL2,1
ENSG00000054965.11,FAM168A,1
ENSG00000054967.13,RELT,1
ENSG00000054983.17,GALC,1
ENSG00000055044.11,NOP58,1
ENSG00000055070.17,SZRD1,1
ENSG00000055118.16,KCNH2,1
ENSG00000055130.17,CUL1,1
ENSG00000055147.19,FAM114A2,1
ENSG00000055163.20,CYFIP2,1
ENSG00000055208.19,TAB2,1
ENSG00000055211.14,GINM1,1
ENSG00000055332.18,EIF2AK2,1
ENSG00000055483.19,USP36,1
ENSG00000055609.19,KMT2C,1
ENSG00000055732.13,MCOLN3,1
ENSG00000055813.6,CCDC85A,1
ENSG00000055917.16,PUM2,1
ENSG00000055950.16,MRPL43,1
ENSG00000055955.17,ITIH4,1
ENSG00000055957.11,ITIH1,1
ENSG00000056050.7,HPF1,1
ENSG00000056097.16,ZFR,1
ENSG00000056277.16,ZNF280C,1
ENSG00000056291.17,NPFFR2,1
ENSG00000056487.16,PHF21B,1
ENSG00000056558.11,TRAF1,1
ENSG00000056586.16,RC3H2,1
ENSG00000056736.10,IL17RB,1
ENSG00000056972.20,TRAF3IP2,1
ENSG00000056998.20,GYG2,1
ENSG00000057019.16,DCBLD2,1
ENSG00000057149.16,SERPINB3,1
ENSG00000057252.13,SOAT1,1
ENSG00000057294.15,PKP2,1
ENSG00000057468.7,MSH4,1
ENSG00000057593.14,F7,1
ENSG00000057608.17,GDI2,1
ENSG00000057657.17,PRDM1,1
ENSG00000057663.16,ATG5,1
ENSG00000057704.13,TMCC3,1
ENSG00000057757.10,PITHD1,1
ENSG00000057935.14,MTA3,1
ENSG00000058056.9,USP13,1
ENSG00000058063.16,ATP11B,1
ENSG00000058085.15,LAMC2,1
ENSG00000058091.17,CDK14,1
ENSG00000058262.10,SEC61A1,1
ENSG00000058272.19,PPP1R12A,1
ENSG00000058335.16,RASGRF1,1
ENSG00000058404.20,CAMK2B,1
ENSG00000058453.17,CROCC,1
ENSG00000058600.16,POLR3E,1
ENSG00000058668.15,ATP2B4,1
ENSG00000058673.17,ZC3H11A,1
ENSG00000058729.11,RIOK2,1
ENSG00000058799.15,YIPF1,1
ENSG00000058804.12,NDC1,1
ENSG00000058866.15,DGKG,1
ENSG00000059122.17,FLYWCH1,1
ENSG00000059145.19,UNKL,1
ENSG00000059377.18,TBXAS1,1
ENSG00000059378.13,PARP12,1
ENSG00000059573.9,ALDH18A1,1
ENSG00000059588.10,TARBP1,1
ENSG00000059691.12,GATB,1
ENSG00000059728.11,MXD1,1
ENSG00000059758.8,CDK17,1
ENSG00000059769.20,DNAJC25,1
ENSG00000059804.16,SLC2A3,1
ENSG00000059915.17,PSD,1
ENSG00000060069.17,CTDP1,1
ENSG00000060138.13,YBX3,1
ENSG00000060140.9,STYK1,1
ENSG00000060237.18,WNK1,1
ENSG00000060339.14,CCAR1,1
ENSG00000060491.16,OGFR,1
ENSG00000060558.4,GNA15,1
ENSG00000060566.14,CREB3L3,1
ENSG00000060642.11,PIGV,1
ENSG00000060656.20,PTPRU,1
ENSG00000060688.13,SNRNP40,1
ENSG00000060709.15,RIMBP2,1
ENSG00000060718.22,COL11A1,1
ENSG00000060749.16,QSER1,1
ENSG00000060762.19,MPC1,1
ENSG00000060971.19,ACAA1,1
ENSG00000060982.15,BCAT1,1
ENSG00000061273.18,HDAC7,1
ENSG00000061337.15,LZTS1,1
ENSG00000061455.11,PRDM6,1
ENSG00000061492.12,WNT8A,0
ENSG00000061656.10,SPAG4,1
ENSG00000061676.15,NCKAP1,1
ENSG00000061794.13,MRPS35,1
ENSG00000061918.14,GUCY1B1,1
ENSG00000061936.10,SFSWAP,1
ENSG00000061938.20,TNK2,1
ENSG00000061987.16,MON2,1
ENSG00000062038.14,CDH3,1
ENSG00000062096.15,ARSF,1
ENSG00000062194.16,GPBP1,1
ENSG00000062282.15,DGAT2,1
ENSG00000062370.17,ZNF112,1
ENSG00000062485.19,CS,1
ENSG00000062524.16,LTK,1
ENSG00000062582.14,MRPS24,1
ENSG00000062598.18,ELMO2,1
ENSG00000062650.19,WAPL,1
ENSG00000062716.13,VMP1,1
ENSG00000062725.10,APPBP2,1
ENSG00000062822.15,POLD1,1
ENSG00000063015.20,SEZ6,1
ENSG00000063046.18,EIF4B,1
ENSG00000063127.16,SLC6A16,1
ENSG00000063169.11,BICRA,1
ENSG00000063176.16,SPHK2,1
ENSG00000063177.13,RPL18,1
ENSG00000063180.9,CA11,1
ENSG00000063241.8,ISOC2,1
ENSG00000063244.13,U2AF2,1
ENSG00000063245.15,EPN1,1
ENSG00000063322.15,MED29,1
ENSG00000063438.19,AHRR,1
ENSG00000063515.3,GSC2,0
ENSG00000063587.15,ZNF275,1
ENSG00000063601.17,MTMR1,1
ENSG00000063660.9,GPC1,1
ENSG00000063761.16,ADCK1,1
ENSG00000063854.13,HAGH,1
ENSG00000063978.16,RNF4,1
ENSG00000064012.22,CASP8,1
ENSG00000064042.18,LIMCH1,1
ENSG00000064102.15,INTS13,1
ENSG00000064115.11,TM7SF3,1
ENSG00000064195.7,DLX3,1
ENSG00000064199.7,SPA17,1
ENSG00000064201.16,TSPAN32,1
ENSG00000064205.10,CCN5,1
ENSG00000064218.5,DMRT3,1
ENSG00000064225.12,ST3GAL6,1
ENSG00000064270.13,ATP2C2,1
ENSG00000064300.9,NGFR,1
ENSG00000064309.14,CDON,1
ENSG00000064313.12,TAF2,1
ENSG00000064393.16,HIPK2,1
ENSG00000064419.13,TNPO3,1
ENSG00000064489.23,BORCS8-MEF2B,0
ENSG00000064490.14,RFXANK,1
ENSG00000064545.15,TMEM161A,1
ENSG00000064547.14,LPAR2,1
ENSG00000064601.20,CTSA,1
ENSG00000064607.17,SUGP2,1
ENSG00000064651.14,SLC12A2,1
ENSG00000064652.11,SNX24,1
ENSG00000064655.19,EYA2,1
ENSG00000064666.15,CNN2,1
ENSG00000064687.13,ABCA7,1
ENSG00000064692.20,SNCAIP,1
ENSG00000064703.12,DDX20,1
ENSG00000064726.10,BTBD1,1
ENSG00000064763.11,FAR2,1
ENSG00000064787.13,BCAS1,1
ENSG00000064835.11,POU1F1,0
ENSG00000064886.14,CHI3L2,1
ENSG00000064932.16,SBNO2,1
ENSG00000064933.18,PMS1,1
ENSG00000064961.19,HMG20B,1
ENSG00000064989.13,CALCRL,1
ENSG00000064995.18,TAF11,1
ENSG00000064999.15,ANKS1A,1
ENSG00000065000.19,AP3D1,1
ENSG00000065029.15,ZNF76,1
ENSG00000065054.14,SLC9A3R2,1
ENSG00000065057.9,NTHL1,1
ENSG00000065060.17,UHRF1BP1,1
ENSG00000065135.12,GNAI3,1
ENSG00000065150.21,IPO5,1
ENSG00000065154.12,OAT,1
ENSG00000065183.16,WDR3,1
ENSG00000065243.20,PKN2,1
ENSG00000065268.11,WDR18,1
ENSG00000065308.5,TRAM2,1
ENSG00000065320.9,NTN1,1
ENSG00000065325.13,GLP2R,1
ENSG00000065328.17,MCM10,1
ENSG00000065357.20,DGKA,1
ENSG00000065361.16,ERBB3,1
ENSG00000065371.17,ROPN1,1
ENSG00000065413.20,ANKRD44,1
ENSG00000065427.15,KARS1,1
ENSG00000065457.10,ADAT1,1
ENSG00000065485.20,PDIA5,1
ENSG00000065491.8,TBC1D22B,1
ENSG00000065518.8,NDUFB4,1
ENSG00000065526.12,SPEN,1
ENSG00000065534.19,MYLK,1
ENSG00000065548.18,ZC3H15,1
ENSG00000065559.15,MAP2K4,1
ENSG00000065600.13,PACC1,1
ENSG00000065609.14,SNAP91,1
ENSG00000065613.15,SLK,1
ENSG00000065615.14,CYB5R4,1
ENSG00000065618.21,COL17A1,1
ENSG00000065621.15,GSTO2,1
ENSG00000065665.21,SEC61A2,1
ENSG00000065675.15,PRKCQ,1
ENSG00000065717.15,TLE2,1
ENSG00000065802.12,ASB1,1
ENSG00000065809.13,FAM107B,1
ENSG00000065833.9,ME1,1
ENSG00000065882.16,TBC1D1,1
ENSG00000065883.16,CDK13,1
ENSG00000065911.13,MTHFD2,1
ENSG00000065923.10,SLC9A7,1
ENSG00000065970.9,FOXJ2,1
ENSG00000065978.19,YBX1,1
ENSG00000065989.16,PDE4A,1
ENSG00000066027.12,PPP2R5A,1
ENSG00000066032.18,CTNNA2,1
ENSG00000066044.15,ELAVL1,1
ENSG00000066056.14,TIE1,1
ENSG00000066084.13,DIP2B,1
ENSG00000066117.15,SMARCD1,1
ENSG00000066135.13,KDM4A,1
ENSG00000066136.20,NFYC,1
ENSG00000066185.13,ZMYND12,1
ENSG00000066230.12,SLC9A3,1
ENSG00000066248.15,NGEF,1
ENSG00000066279.18,ASPM,1
ENSG00000066294.15,CD84,1
ENSG00000066322.15,ELOVL1,1
ENSG00000066336.12,SPI1,1
ENSG00000066379.15,POLR1H,1
ENSG00000066382.16,MPPED2,1
ENSG00000066405.13,CLDN18,1
ENSG00000066422.5,ZBTB11,1
ENSG00000066427.24,ATXN3,1
ENSG00000066455.13,GOLGA5,1
ENSG00000066468.23,FGFR2,1
ENSG00000066557.6,LRRC40,1
ENSG00000066583.12,ISOC1,1
ENSG00000066629.18,EML1,1
ENSG00000066651.20,TRMT11,1
ENSG00000066654.14,THUMPD1,1
ENSG00000066697.15,MSANTD3,1
ENSG00000066735.14,KIF26A,1
ENSG00000066739.12,ATG2B,1
ENSG00000066777.9,ARFGEF1,1
ENSG00000066813.14,ACSM2B,0
ENSG00000066827.16,ZFAT,1
ENSG00000066855.16,MTFR1,1
ENSG00000066923.17,STAG3,1
ENSG00000066926.12,FECH,1
ENSG00000066933.16,MYO9A,1
ENSG00000067048.17,DDX3Y,0
ENSG00000067057.18,PFKP,1
ENSG00000067064.11,IDI1,1
ENSG00000067066.17,SP100,1
ENSG00000067082.15,KLF6,1
ENSG00000067113.17,PLPP1,1
ENSG00000067141.17,NEO1,1
ENSG00000067167.8,TRAM1,1
ENSG00000067177.15,PHKA1,1
ENSG00000067182.8,TNFRSF1A,1
ENSG00000067191.16,CACNB1,1
ENSG00000067208.14,EVI5,1
ENSG00000067221.14,STOML1,1
ENSG00000067225.18,PKM,1
ENSG00000067248.10,DHX29,1
ENSG00000067334.14,DNTTIP2,1
ENSG00000067365.15,METTL22,1
ENSG00000067369.14,TP53BP1,1
ENSG00000067445.21,TRO,1
ENSG00000067533.6,RRP15,1
ENSG00000067560.13,RHOA,1
ENSG00000067596.12,DHX8,1
ENSG00000067606.17,PRKCZ,1
ENSG00000067646.12,ZFY,0
ENSG00000067704.10,IARS2,1
ENSG00000067715.14,SYT1,1
ENSG00000067798.16,NAV3,1
ENSG00000067829.19,IDH3G,1
ENSG00000067836.13,ROGDI,1
ENSG00000067840.12,PDZD4,1
ENSG00000067842.17,ATP2B3,1
ENSG00000067900.8,ROCK1,1
ENSG00000067955.15,CBFB,1
ENSG00000067992.16,PDK3,1
ENSG00000068001.14,HYAL2,1
ENSG00000068024.17,HDAC4,1
ENSG00000068028.17,RASSF1,1
ENSG00000068078.20,FGFR3,1
ENSG00000068079.8,IFI35,1
ENSG00000068097.15,HEATR6,1
ENSG00000068120.15,COASY,1
ENSG00000068137.15,PLEKHH3,1
ENSG00000068305.17,MEF2A,1
ENSG00000068308.14,OTUD5,1
ENSG00000068323.17,TFE3,1
ENSG00000068354.16,TBC1D25,1
ENSG00000068366.20,ACSL4,1
ENSG00000068383.19,INPP5A,1
ENSG00000068394.11,GPKOW,1
ENSG00000068400.13,GRIPAP1,1
ENSG00000068438.15,FTSJ1,1
ENSG00000068489.13,PRR11,1
ENSG00000068615.19,REEP1,1
ENSG00000068650.18,ATP11A,1
ENSG00000068654.16,POLR1A,1
ENSG00000068697.7,LAPTM4A,1
ENSG00000068724.17,TTC7A,1
ENSG00000068745.15,IP6K2,1
ENSG00000068781.21,STON1-GTF2A1L,0
ENSG00000068784.13,SRBD1,1
ENSG00000068796.19,KIF2A,1
ENSG00000068831.19,RASGRP2,1
ENSG00000068878.15,PSME4,1
ENSG00000068885.15,IFT80,1
ENSG00000068903.20,SIRT2,1
ENSG00000068912.14,ERLEC1,1
ENSG00000068971.14,PPP2R5B,1
ENSG00000068976.14,PYGM,1
ENSG00000068985.5,PAGE1,0
ENSG00000069011.16,PITX1,1
ENSG00000069018.19,TRPC7,0
ENSG00000069020.18,MAST4,1
ENSG00000069122.19,ADGRF5,1
ENSG00000069188.17,SDK2,1
ENSG00000069206.15,ADAM7,0
ENSG00000069248.12,NUP133,1
ENSG00000069275.13,NUCKS1,1
ENSG00000069329.18,VPS35,1
ENSG00000069345.12,DNAJA2,1
ENSG00000069399.15,BCL3,1
ENSG00000069424.15,KCNAB2,1
ENSG00000069431.11,ABCC9,1
ENSG00000069482.7,GAL,1
ENSG00000069493.15,CLEC2D,1
ENSG00000069509.6,FUNDC1,1
ENSG00000069535.14,MAOB,1
ENSG00000069667.16,RORA,1
ENSG00000069696.7,DRD4,1
ENSG00000069702.11,TGFBR3,1
ENSG00000069764.10,PLA2G10,1
ENSG00000069812.11,HES2,1
ENSG00000069849.11,ATP1B3,1
ENSG00000069869.16,NEDD4,1
ENSG00000069943.10,PIGB,1
ENSG00000069956.12,MAPK6,1
ENSG00000069966.19,GNB5,1
ENSG00000069974.16,RAB27A,1
ENSG00000069998.12,HDHD5,1
ENSG00000070010.19,UFD1,1
ENSG00000070018.9,LRP6,1
ENSG00000070019.5,GUCY2C,1
ENSG00000070031.4,SCT,1
ENSG00000070047.13,PHRF1,1
ENSG00000070061.16,ELP1,1
ENSG00000070081.17,NUCB2,1
ENSG00000070087.14,PFN2,1
ENSG00000070159.14,PTPN3,1
ENSG00000070182.21,SPTB,1
ENSG00000070190.13,DAPP1,1
ENSG00000070193.5,FGF10,1
ENSG00000070214.16,SLC44A1,1
ENSG00000070269.14,TMEM260,1
ENSG00000070366.14,SMG6,1
ENSG00000070367.16,EXOC5,1
ENSG00000070371.16,CLTCL1,1
ENSG00000070388.11,FGF22,1
ENSG00000070404.10,FSTL3,1
ENSG00000070413.20,DGCR2,1
ENSG00000070423.18,RNF126,1
ENSG00000070444.15,MNT,1
ENSG00000070476.15,ZXDC,1
ENSG00000070495.15,JMJD6,1
ENSG00000070501.12,POLB,1
ENSG00000070526.15,ST6GALNAC1,1
ENSG00000070540.13,WIPI1,1
ENSG00000070601.10,FRMPD1,1
ENSG00000070610.14,GBA2,1
ENSG00000070614.15,NDST1,1
ENSG00000070669.17,ASNS,1
ENSG00000070718.12,AP3M2,1
ENSG00000070729.14,CNGB1,1
ENSG00000070731.11,ST6GALNAC2,1
ENSG00000070748.19,CHAT,0
ENSG00000070756.17,PABPC1,1
ENSG00000070759.17,TESK2,1
ENSG00000070761.8,CFAP20,1
ENSG00000070770.10,CSNK2A2,1
ENSG00000070778.13,PTPN21,1
ENSG00000070785.17,EIF2B3,1
ENSG00000070808.16,CAMK2A,1
ENSG00000070814.22,TCOF1,1
ENSG00000070831.17,CDC42,1
ENSG00000070882.13,OSBPL3,1
ENSG00000070886.12,EPHA8,1
ENSG00000070915.10,SLC12A3,1
ENSG00000070950.10,RAD18,1
ENSG00000070961.16,ATP2B1,1
ENSG00000070985.13,TRPM5,1
ENSG00000071051.14,NCK2,1
ENSG00000071054.16,MAP4K4,1
ENSG00000071073.13,MGAT4A,1
ENSG00000071082.11,RPL31,1
ENSG00000071127.17,WDR1,1
ENSG00000071189.21,SNX13,1
ENSG00000071203.9,MS4A12,0
ENSG00000071205.12,ARHGAP10,1
ENSG00000071242.12,RPS6KA2,1
ENSG00000071243.16,ING3,1
ENSG00000071246.11,VASH1,1
ENSG00000071282.12,LMCD1,1
ENSG00000071462.12,BUD23,1
ENSG00000071537.14,SEL1L,1
ENSG00000071539.14,TRIP13,1
ENSG00000071553.18,ATP6AP1,1
ENSG00000071564.17,TCF3,1
ENSG00000071575.11,TRIB2,1
ENSG00000071626.17,DAZAP1,1
ENSG00000071655.18,MBD3,1
ENSG00000071677.1,PRLH,1
ENSG00000071794.16,HLTF,1
ENSG00000071859.15,FAM50A,1
ENSG00000071889.17,FAM3A,1
ENSG00000071894.17,CPSF1,1
ENSG00000071909.19,MYO3B,1
ENSG00000071967.12,CYBRD1,1
ENSG00000071991.9,CDH19,1
ENSG00000071994.11,PDCD2,1
ENSG00000072041.17,SLC6A15,1
ENSG00000072042.13,RDH11,1
ENSG00000072062.15,PRKACA,1
ENSG00000072071.16,ADGRL1,1
ENSG00000072080.11,SPP2,0
ENSG00000072110.15,ACTN1,1
ENSG00000072121.17,ZFYVE26,1
ENSG00000072133.11,RPS6KA6,1
ENSG00000072134.15,EPN2,1
ENSG00000072135.13,PTPN18,1
ENSG00000072163.20,LIMS2,1
ENSG00000072182.13,ASIC4,1
ENSG00000072195.15,SPEG,1
ENSG00000072201.14,LNX1,1
ENSG00000072210.19,ALDH3A2,1
ENSG00000072274.13,TFRC,1
ENSG00000072310.17,SREBF1,1
ENSG00000072315.3,TRPC5,0
ENSG00000072364.13,AFF4,1
ENSG00000072401.15,UBE2D1,1
ENSG00000072415.10,MPP5,1
ENSG00000072422.17,RHOBTB1,1
ENSG00000072501.19,SMC1A,1
ENSG00000072506.13,HSD17B10,1
ENSG00000072518.21,MARK2,1
ENSG00000072571.20,HMMR,1
ENSG00000072609.18,CHFR,1
ENSG00000072657.9,TRHDE,1
ENSG00000072682.19,P4HA2,1
ENSG00000072694.21,FCGR2B,1
ENSG00000072736.19,NFATC3,1
ENSG00000072756.17,TRNT1,1
ENSG00000072778.20,ACADVL,1
ENSG00000072786.13,STK10,1
ENSG00000072803.17,FBXW11,1
ENSG00000072818.12,ACAP1,1
ENSG00000072832.15,CRMP1,1
ENSG00000072840.13,EVC,1
ENSG00000072849.11,DERL2,1
ENSG00000072858.11,SIDT1,1
ENSG00000072864.16,NDE1,1
ENSG00000072952.19,IRAG1,1
ENSG00000072954.7,TMEM38A,1
ENSG00000072958.9,AP1M1,1
ENSG00000073008.15,PVR,1
ENSG00000073050.12,XRCC1,1
ENSG00000073060.16,SCARB1,1
ENSG00000073067.14,CYP2W1,1
ENSG00000073111.14,MCM2,1
ENSG00000073146.16,MOV10L1,1
ENSG00000073150.14,PANX2,1
ENSG00000073169.14,SELENOO,1
ENSG00000073282.14,TP63,1
ENSG00000073331.18,ALPK1,1
ENSG00000073350.14,LLGL2,1
ENSG00000073417.15,PDE8A,1
ENSG00000073464.13,CLCN4,1
ENSG00000073536.18,NLE1,1
ENSG00000073578.17,SDHA,1
ENSG00000073584.20,SMARCE1,1
ENSG00000073598.6,FNDC8,1
ENSG00000073605.18,GSDMB,1
ENSG00000073614.13,KDM5A,1
ENSG00000073670.14,ADAM11,1
ENSG00000073711.11,PPP2R3A,1
ENSG00000073712.15,FERMT2,1
ENSG00000073734.10,ABCB11,1
ENSG00000073737.17,DHRS9,1
ENSG00000073754.6,CD5L,0
ENSG00000073756.12,PTGS2,1
ENSG00000073792.16,IGF2BP2,1
ENSG00000073803.14,MAP3K13,1
ENSG00000073849.16,ST6GAL1,1
ENSG00000073861.3,TBX21,1
ENSG00000073910.22,FRY,1
ENSG00000073921.18,PICALM,1
ENSG00000073969.18,NSF,1
ENSG00000074047.22,GLI2,1
ENSG00000074054.20,CLASP1,1
ENSG00000074071.15,MRPS34,1
ENSG00000074181.9,NOTCH3,1
ENSG00000074201.9,CLNS1A,1
ENSG00000074211.14,PPP2R2C,1
ENSG00000074219.14,TEAD2,1
ENSG00000074266.22,EED,1
ENSG00000074276.10,CDHR2,1
ENSG00000074317.11,SNCB,1
ENSG00000074319.13,TSG101,1
ENSG00000074356.17,NCBP3,1
ENSG00000074370.18,ATP2A3,1
ENSG00000074410.14,CA12,1
ENSG00000074416.14,MGLL,1
ENSG00000074527.13,NTN4,1
ENSG00000074582.15,BCS1L,1
ENSG00000074590.13,NUAK1,1
ENSG00000074603.19,DPP8,1
ENSG00000074621.14,SLC24A1,1
ENSG00000074657.14,ZNF532,1
ENSG00000074660.16,SCARF1,1
ENSG00000074695.6,LMAN1,1
ENSG00000074696.13,HACD3,1
ENSG00000074706.13,IPCEF1,1
ENSG00000074755.15,ZZEF1,1
ENSG00000074771.4,NOX3,0
ENSG00000074800.16,ENO1,1
ENSG00000074803.20,SLC12A1,1
ENSG00000074842.8,MYDGF,1
ENSG00000074855.11,ANO8,1
ENSG00000074935.14,TUBE1,1
ENSG00000074964.17,ARHGEF10L,1
ENSG00000074966.11,TXK,1
ENSG00000075035.10,WSCD2,1
ENSG00000075043.19,KCNQ2,1
ENSG00000075073.15,TACR2,1
ENSG00000075089.9,ACTR6,1
ENSG00000075131.10,TIPIN,1
ENSG00000075142.14,SRI,1
ENSG00000075151.21,EIF4G3,1
ENSG00000075188.9,NUP37,1
ENSG00000075213.11,SEMA3A,1
ENSG00000075218.19,GTSE1,1
ENSG00000075223.14,SEMA3C,1
ENSG00000075234.17,TTC38,1
ENSG00000075239.14,ACAT1,1
ENSG00000075240.17,GRAMD4,1
ENSG00000075275.18,CELSR1,1
ENSG00000075290.8,WNT8B,1
ENSG00000075292.19,ZNF638,1
ENSG00000075303.13,SLC25A40,1
ENSG00000075336.12,TIMM21,1
ENSG00000075340.23,ADD2,1
ENSG00000075388.4,FGF4,0
ENSG00000075391.17,RASAL2,1
ENSG00000075399.14,VPS9D1,1
ENSG00000075407.18,ZNF37A,1
ENSG00000075413.19,MARK3,1
ENSG00000075415.13,SLC25A3,1
ENSG00000075420.13,FNDC3B,1
ENSG00000075426.12,FOSL2,1
ENSG00000075429.9,CACNG5,1
ENSG00000075461.6,CACNG4,1
ENSG00000075539.15,FRYL,1
ENSG00000075568.17,TMEM131,1
ENSG00000075618.18,FSCN1,1
ENSG00000075624.17,ACTB,1
ENSG00000075643.6,MOCOS,1
ENSG00000075651.16,PLD1,1
ENSG00000075673.12,ATP12A,1
ENSG00000075702.18,WDR62,1
ENSG00000075711.21,DLG1,1
ENSG00000075785.14,RAB7A,1
ENSG00000075790.12,BCAP29,1
ENSG00000075826.17,SEC31B,1
ENSG00000075856.12,SART3,1
ENSG00000075884.14,ARHGAP15,1
ENSG00000075886.11,TUBA3D,1
ENSG00000075891.22,PAX2,1
ENSG00000075914.13,EXOSC7,1
ENSG00000075945.13,KIFAP3,1
ENSG00000075975.17,MKRN2,1
ENSG00000076003.5,MCM6,1
ENSG00000076043.11,REXO2,1
ENSG00000076053.12,RBM7,1
ENSG00000076067.13,RBMS2,1
ENSG00000076108.12,BAZ2A,1
ENSG00000076201.15,PTPN23,1
ENSG00000076242.16,MLH1,1
ENSG00000076248.11,UNG,1
ENSG00000076258.10,FMO4,1
ENSG00000076321.11,KLHL20,1
ENSG00000076344.16,RGS11,1
ENSG00000076351.13,SLC46A1,1
ENSG00000076356.7,PLXNA2,1
ENSG00000076382.17,SPAG5,1
ENSG00000076513.17,ANKRD13A,1
ENSG00000076554.15,TPD52,1
ENSG00000076555.15,ACACB,1
ENSG00000076604.15,TRAF4,1
ENSG00000076641.4,PAG1,1
ENSG00000076650.7,GPATCH1,1
ENSG00000076662.10,ICAM3,1
ENSG00000076685.19,NT5C2,1
ENSG00000076706.17,MCAM,1
ENSG00000076716.9,GPC4,1
ENSG00000076770.14,MBNL3,1
ENSG00000076826.10,CAMSAP3,1
ENSG00000076864.19,RAP1GAP,1
ENSG00000076924.12,XAB2,1
ENSG00000076928.18,ARHGEF1,1
ENSG00000076944.16,STXBP2,1
ENSG00000076984.18,MAP2K7,1
ENSG00000077009.13,NMRK2,0
ENSG00000077044.11,DGKD,1
ENSG00000077063.11,CTTNBP2,1
ENSG00000077080.10,ACTL6B,0
ENSG00000077092.19,RARB,1
ENSG00000077097.15,TOP2B,1
ENSG00000077147.16,TM9SF3,1
ENSG00000077150.20,NFKB2,1
ENSG00000077152.11,UBE2T,1
ENSG00000077157.22,PPP1R12B,1
ENSG00000077232.18,DNAJC10,1
ENSG00000077235.18,GTF3C1,1
ENSG00000077238.14,IL4R,1
ENSG00000077254.14,USP33,1
ENSG00000077264.15,PAK3,1
ENSG00000077274.9,CAPN6,1
ENSG00000077279.19,DCX,1
ENSG00000077312.9,SNRPA,1
ENSG00000077327.16,SPAG6,1
ENSG00000077348.9,EXOSC5,1
ENSG00000077380.16,DYNC1I2,1
ENSG00000077420.16,APBB1IP,1
ENSG00000077454.16,LRCH4,1
ENSG00000077458.13,FAM76B,1
ENSG00000077463.15,SIRT6,1
ENSG00000077498.9,TYR,0
ENSG00000077514.9,POLD3,1
ENSG00000077522.14,ACTN2,1
ENSG00000077549.19,CAPZB,1
ENSG00000077585.14,GPR137B,1
ENSG00000077616.11,NAALAD2,1
ENSG00000077684.16,JADE1,1
ENSG00000077713.19,SLC25A43,1
ENSG00000077721.16,UBE2A,1
ENSG00000077782.21,FGFR1,1
ENSG00000077800.13,FKBP6,0
ENSG00000077935.17,SMC1B,1
ENSG00000077942.19,FBLN1,1
ENSG00000077943.8,ITGA8,1
ENSG00000077984.6,CST7,1
ENSG00000078018.20,MAP2,1
ENSG00000078043.16,PIAS2,1
ENSG00000078053.17,AMPH,1
ENSG00000078061.13,ARAF,1
ENSG00000078070.13,MCCC1,1
ENSG00000078081.8,LAMP3,1
ENSG00000078098.14,FAP,1
ENSG00000078114.19,NEBL,1
ENSG00000078124.12,ACER3,1
ENSG00000078140.14,UBE2K,1
ENSG00000078142.13,PIK3C3,1
ENSG00000078177.14,N4BP2,1
ENSG00000078237.7,TIGAR,1
ENSG00000078246.17,TULP3,1
ENSG00000078269.15,SYNJ2,1
ENSG00000078295.17,ADCY2,1
ENSG00000078304.19,PPP2R5C,1
ENSG00000078328.22,RBFOX1,1
ENSG00000078369.18,GNB1,1
ENSG00000078399.19,HOXA9,1
ENSG00000078401.7,EDN1,1
ENSG00000078403.17,MLLT10,1
ENSG00000078487.17,ZCWPW1,1
ENSG00000078549.15,ADCYAP1R1,1
ENSG00000078579.9,FGF20,1
ENSG00000078589.13,P2RY10,1
ENSG00000078596.11,ITM2A,1
ENSG00000078618.22,NRDC,1
ENSG00000078668.14,VDAC3,1
ENSG00000078674.18,PCM1,1
ENSG00000078687.17,TNRC6C,1
ENSG00000078699.22,CBFA2T2,1
ENSG00000078725.13,BRINP1,1
ENSG00000078747.16,ITCH,1
ENSG00000078795.17,PKD2L2,1
ENSG00000078804.13,TP53INP2,1
ENSG00000078808.19,SDF4,1
ENSG00000078814.17,MYH7B,1
ENSG00000078898.7,BPIFB2,1
ENSG00000078900.15,TP73,1
ENSG00000078902.16,TOLLIP,1
ENSG00000078967.13,UBE2D4,1
ENSG00000079101.16,CLUL1,1
ENSG00000079102.16,RUNX1T1,1
ENSG00000079112.10,CDH17,1
ENSG00000079134.12,THOC1,1
ENSG00000079150.18,FKBP7,1
ENSG00000079156.17,OSBPL6,1
ENSG00000079215.14,SLC1A3,1
ENSG00000079246.16,XRCC5,1
ENSG00000079257.8,LXN,1
ENSG00000079263.19,SP140,1
ENSG00000079277.22,MKNK1,1
ENSG00000079308.19,TNS1,1
ENSG00000079313.15,REXO1,1
ENSG00000079332.15,SAR1A,1
ENSG00000079335.20,CDC14A,1
ENSG00000079337.16,RAPGEF3,1
ENSG00000079385.23,CEACAM1,1
ENSG00000079387.14,SENP1,1
ENSG00000079393.20,DUSP13,1
ENSG00000079432.7,CIC,1
ENSG00000079435.10,LIPE,1
ENSG00000079459.13,FDFT1,1
ENSG00000079462.8,PAFAH1B3,1
ENSG00000079482.13,OPHN1,1
ENSG00000079557.5,AFM,0
