accession_id,is_expressed,d2d4e49b-9070-4123-a0a1-26c1ae412f90,f9b78f39-e96f-4ca4-9149-5c19c68b0d5e,9829840b-4803-4e25-8325-a74a2ca16dc2,60f0ab3d-cce7-44c8-b56e-dc96f5c44a9b,4af362e9-6809-4f30-a59c-49627ab987c2,2a86ab10-4cd3-47d3-8f09-f92165a6da71,f084f7fb-d15c-43bb-bb99-f056b771fa62,44877412-0b2c-4dbf-a414-94ef673887f6,9042f38b-948f-4f8d-a1e1-8f7050550500,8dbb8398-24b8-4204-bd68-97b22c3353a0,cd88f5a8-72ec-466b-9c0c-cd829a3d3624,d3beada8-7594-46d9-8e60-7c5637ba157c,1ffe7970-0f26-4dbb-a868-82f62c81ceca,118c6c30-50e6-47e2-8a1e-2f0af7b992ef,c4393731-c0be-451e-a40d-b73b3754de1a,f7361347-012a-4bcc-8fac-5e649cb43430,dc77fc58-c2e0-40b8-940d-b5e7ad227d92,989c8235-bae1-4452-a4cd-156b600f8233,448acb1c-e015-4b7d-9afa-2f7a711ec5a4,2f539f92-b73d-4e77-ba07-f94b1fb254f6,597d6fb5-0322-4689-99c7-50fa624944b9,0983589f-38ab-4ffe-aa77-0936d573b23a,97911982-e3ec-49cd-b7e3-3fd0b5e7cd43,5338c9ca-40ab-4fa9-9b55-dccb572321ca,bcb36504-3626-47e9-bf05-de36428737c4,c37cdc8b-c959-47cf-8475-85b3dc948a60,6874f5d8-0d77-46df-89a7-51e7b1351075,6ede932d-8018-4760-8001-179f8bfd3861,7d31346d-1d85-4ffd-ab8d-0f8cec91f81b,59cab2cc-e8c4-42c3-a47c-1056cc7fd1af,8eb51180-16da-4fd3-9054-92d6f9f88da1,a8ae4c3f-e77d-4664-b9ae-278d0b6e4e81,d0f845cb-f147-4d1b-9759-b842c3894b95,e7b54d74-6e25-460a-bee5-d07b4d410773,244aedc7-2e00-4543-a9de-c1e4ae0c92bf,0563f81d-6fe3-4648-be83-ffcfb27df35f,841108cf-9214-42f6-bd8d-1cd80c14e943,813b35dc-d0ed-43f0-93f7-abb9bb6f197a,193602bb-7069-4a72-8131-804a0bd923f5,e0aeb03a-23d3-4013-b7e1-c120e03f10df,5fab925b-4cc8-4126-8fb9-8f7655f7bde1,0bc59ba8-158b-4309-b4d5-bb541f892fbf,e6a87bcc-c44d-4a20-8f52-e9c4f2923246,e6c86b12-3456-4c01-b1f3-bb0c385e7c63,c0f81986-03c5-494e-9a43-27e1d6ae140d,807ab4ca-7f1c-4df0-a657-00f77d5b8eb1,ed578987-fae3-426c-9435-c72ab01d4b82,efa0d6a5-c470-4963-b530-641084d80e4b,e4617ffc-d0b4-4ebd-88fc-0b5e9d2eefbf,563757fe-ab75-4fed-bda6-014e6e2ddb53,5cf76542-49f0-4d0c-8427-437c55f51f61,5a79be00-de6f-44ab-a0ac-29ec7bbd2087,fe9a6609-5a92-436b-8d60-140e4cd7dc9b,dab318b3-2e82-4f0b-92db-3a4b7e98bcec,740e84ea-f42a-4e1c-99bd-39f35627be12,003bb8e8-01b8-4c6a-82b6-d0b003d5143b,bf63f154-6eb1-4a9e-a683-3aa4cdbb7125,f4c820c4-0ed2-4e06-9bc4-24f0259fa80a,2355503e-8013-4092-9733-eabd4ca15ce6,5cc5f8c9-a224-4d70-b406-89f0d35cd711,d8f4fee7-bb7b-48d1-8d15-7ee33cc5f339,90825e80-0e8b-4430-89d2-207cf4be6619,0a4647df-3e2f-445a-88a5-01c2e6a811c8,54f6fcc7-e68d-42dc-b1c9-90fa90b083b6,acd05696-1ab3-4e43-8520-2a141acb9e25,f6bfc040-7f92-4499-b5b3-68615c2e7b33,8f45a07f-25c0-4820-b3b9-e2e0bbc54940,4d85e3a8-263a-4f3a-8b40-0aa1f20944d3,22a58527-ff76-4eb6-a212-a7600e6d8963,8a37c9f4-a187-4536-9c29-41a3aecba27d,e70cc642-063e-4ea4-8fcc-9f5cfe3ce9a9,f697950a-6bbf-430c-98f2-ee7e61840a5f,dafd5e8a-1a86-42fb-88e2-92fd09d596da,809f13dc-caad-4bde-9b5e-606e5d229d42,5359d1b9-dfba-4f3e-b0c4-7fbf51dfb72c,080fe4c3-1515-46fa-95b9-46e630d31b6c,187a4656-8ce6-4df5-82fa-93a0a6bf9248,a3ee5904-e876-4ee4-a9b0-ff5d0b3d275f,a473ce1d-15e1-4ca2-bcba-fa36367a7f0d,ae89d22f-6bff-493e-8ec8-59987ccc1785,d883c427-a678-4ff1-b7de-49ba0d305b2f,a9a3d49c-6d6d-4989-b3ec-c0679684621a,4cb946b2-4aec-4300-9c26-0fc36d0b95d0,3f7848d9-ee82-4648-92d8-e0188275abf4,f83b6eb6-444b-4fe0-9f53-3f152537500d,95434759-f95d-4e7a-bc24-c8d8a2dc6d2c,0961f723-1c0b-4a2a-8a86-861bf407085b
MIMAT0027364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411551,0.0,0.0,0.0,0.0,0.368487,0.0,0.0,0.0,0.504338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.770284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284575,0.0,0.0,0.0,0.0,0.0,0.394103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430092,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027368,0,0.0,1.14237,0.0,2.028975,0.0,1.119697,0.784825,1.868324,0.0,0.0,0.411551,0.770284,0.28771,0.0,0.0,0.736974,0.0,1.244397,0.0,0.504338,1.254566,0.964193,1.760895,0.0,0.939938,0.508661,0.719498,0.0,0.0,0.0,0.538071,0.724301,0.0,0.0,1.019784,0.715175,0.930283,0.3835,0.0,0.0,0.816053,0.0,0.0,0.138212,0.654047,0.0,0.368079,0.594443,0.0,0.0,0.712764,0.904913,1.038276,0.0,0.0,0.0,0.0,0.416138,1.421931,0.0,0.97166,0.0,0.966639,0.0,0.0,0.0,1.313046,0.394103,0.460102,0.376242,0.0,0.0,0.704552,0.0,2.898755,0.0,3.198192,0.0,0.124774,0.0,0.430092,1.740741,0.0,2.492652,0.0,0.0,0.35697
MIMAT0027369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28771,0.0,0.0,0.368487,0.597819,1.244397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508661,0.0,0.0,0.0,2.377946,0.0,0.724301,0.0,0.0,2.039568,0.0,0.132898,0.0,0.0,0.0,0.0,0.559864,0.0,0.552848,0.654047,0.0,0.0,0.594443,0.919904,0.0,0.0,0.0,0.0,0.583006,0.0,0.0,0.644342,0.0,0.0,0.0,0.0,0.284575,0.0,0.0,0.0,0.0,1.313046,0.0,0.0,0.376242,1.678588,0.0,0.704552,0.95185,0.724689,0.0,0.0,0.0,0.124774,0.0,0.430092,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027370,0,0.0,0.0,0.0,0.507244,0.0,0.0,0.0,0.0,0.0,0.0,0.411551,0.0,0.0,0.0,0.0,0.368487,0.0,0.0,0.0,0.0,0.0,0.0,0.880448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95536,0.0,0.715175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.449377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35697
MIMAT0027371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.892579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0767,0.0,0.0,0.489632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882294,0.0,0.0,1.313047,0.394103,0.0,0.376242,0.0,1.562349,0.0,0.0,0.0,0.0,0.799548,0.0,0.249549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.803093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027373,0,0.0,0.0,0.0,1.521731,0.0,0.0,0.0,0.0,0.0,0.0,0.411551,0.0,0.0,0.784427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534,0.0,0.0,0.163211,0.0,1.272506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520783,0.0,0.0,0.0,0.0,0.0,0.0,0.124774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35697
MIMAT0027374,0,0.0,0.0,0.0,0.507244,0.0,0.0,0.0,0.0,0.0,0.0,0.411551,0.0,0.0,0.0,0.0,0.0,0.0,1.244397,0.0,0.0,0.0,0.0,0.880448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027375,0,0.991229,1.14237,0.0,4.057949,0.560169,1.119697,0.784825,0.934162,0.0,1.233233,0.0,0.0,0.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.504338,0.0,1.928386,0.0,0.0,0.0,0.508661,0.359749,1.8395,0.803093,0.0,0.0,0.0,0.0,0.95536,0.0,1.430349,0.132898,0.0,0.0,0.0,0.489632,0.0,0.0,0.0,0.654047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336599,0.0,0.0,0.416138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860184,0.0,0.0,0.830884,0.0,0.871949,0.35697
MIMAT0027376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504338,0.627283,0.0,0.880448,0.0,0.0,0.0,0.719497,0.0,0.0,0.0,0.0,1.448602,0.0,0.0,0.0,0.0,0.0,0.0,0.435398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919904,0.41032,0.0,0.0,0.0,0.0,0.0,0.426111,0.0,0.0,0.0,0.0,0.97166,0.284575,1.933279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799548,0.0,0.124774,0.0,0.0,0.0,0.0,0.0,0.602163,0.871949,0.35697
MIMAT0027377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027378,0,0.0,0.0,1.096678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964193,0.0,0.0,0.0,0.508661,0.359749,0.0,0.0,0.0,0.0,0.724301,0.0,1.91072,0.0,0.0,0.0,0.2301,0.0,0.0,0.489632,0.0,0.0,0.138212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519138,0.0,0.0,0.426111,0.0,0.416138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.207816,0.249548,0.0,0.860184,0.0,0.0,0.0,0.0,0.871949,0.35697
MIMAT0027379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.233233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027380,0,0.0,0.0,3.290033,0.0,1.120338,0.0,0.0,0.934162,0.0,1.233233,0.0,0.0,0.0,0.0,0.0,0.0,0.597819,0.0,0.0,0.0,0.0,0.964193,0.0,0.0,0.0,0.508661,0.0,0.0,0.0,0.0,0.0,0.724301,0.0,0.0,1.019784,0.0,0.0,0.1534,0.0,0.0,0.326421,0.0,0.0,0.138212,0.0,0.566171,0.0,0.0,0.0,0.0,1.425528,0.0,0.0,0.0,0.0,0.852222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882294,0.0,0.0,0.656523,0.394103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249548,0.0,1.290276,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027381,0,0.0,0.0,0.0,0.0,0.560169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284575,0.0,0.0,0.0,0.0,0.0,0.394103,0.460102,0.0,0.0,0.520783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636253,0.0,0.0,0.0,0.0,0.0,0.919904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35697
MIMAT0027383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027384,0,0.0,0.0,0.0,0.507244,0.0,0.0,0.0,0.0,0.978907,0.0,0.0,0.0,0.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.504338,0.0,0.964193,0.0,0.0,0.0,0.0,0.0,0.0,0.803093,0.0,0.0,0.0,0.0,0.0,1.019784,0.0,0.0,0.0,0.0,0.855191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41032,0.0,0.0,0.0,0.0,0.673198,0.0,0.0,0.416138,0.0,0.0,0.0,0.0,0.966639,0.882294,0.0,0.0,0.0,0.0,0.0,0.376242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3743229999999999,0.0,0.0,0.0,1.134407,0.0,0.0,0.0,1.427881
MIMAT0027385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3835,0.0,0.0,0.326422,0.0,0.0,0.138212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656523,0.394103,0.0,0.376242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027388,0,0.0,0.0,0.0,0.507244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.770284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508661,0.0,0.0,0.803093,1.188973,0.0,0.0,0.0,0.95536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636253,0.0,0.654047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027389,0,0.0,0.0,0.0,0.507244,0.560169,0.0,0.0,0.0,0.0,0.0,0.0,1.540568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964193,0.0,0.311623,0.0,0.0,0.0,0.91975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0767,0.0,0.0,0.326422,0.0,0.636253,0.0,0.0,0.0,0.0,0.0,0.919904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027390,0,0.0,0.0,0.0,0.507244,0.560169,0.0,1.569649,0.0,0.0,0.0,0.411551,0.770284,0.28771,0.0,1.155603,1.473948,0.597819,3.733191,0.0,0.0,0.0,0.964193,0.880448,0.311623,0.0,0.0,0.0,0.0,1.606186,0.0,0.538071,0.0,0.0,0.0,1.019784,0.0,0.132898,0.0767,0.0,0.0,0.326422,0.0,1.272507,0.0,0.0,0.0,0.0,0.0,0.919904,0.41032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416138,1.421932,0.0,3.886639,0.0,0.966639,0.0,0.0,0.683114,0.0,0.0,0.0,0.752484,0.0,1.041566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78164,0.0,0.0,0.0,0.0,0.602163,0.0,0.0
MIMAT0027391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.155603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163211,0.0,0.0,0.0,0.0,0.0,0.368079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027393,0,0.0,0.0,0.0,0.507244,0.0,0.0,0.0,0.0,0.0,0.0,0.411551,0.0,0.0,0.0,2.311206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966639,0.0,0.0,0.683114,0.0,0.0,0.0,0.0,0.0,0.0,0.704552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602163,0.0,0.0
MIMAT0027394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0027395,0,0.0,1.14237,0.0,1.014488,0.0,0.0,0.0,2.802486,0.0,0.0,0.411551,0.0,0.28771,0.0,0.0,0.0,0.0,1.244397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017323,0.719497,0.91975,0.0,0.0,0.0,0.724301,0.0,0.0,0.0,0.0,0.132898,0.2301,0.0,0.855191,0.6528430000000001,0.0,0.0,0.0,0.654047,0.566171,0.0,0.0,0.919904,0.0,0.0,0.0,0.0,0.0,0.336599,0.0,0.0,0.832276,0.0,0.0,1.943319,0.853725,0.0,0.0,0.0,0.0,1.313046,1.576412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164451,0.0,0.0,0.623871,0.0,0.430092,0.0,0.0,0.0,1.204326,0.0,0.0
MIMAT0027396,0,0.991229,0.0,0.0,0.507244,0.0,0.0,0.0,0.0,0.978907,0.0,0.0,0.0,0.0,0.784427,0.0,0.0,0.0,0.0,0.0,0.504338,0.0,0.0,0.0,0.0,0.0,0.0,0.359749,0.0,0.803093,0.0,0.0,0.0,0.0,0.95536,0.0,0.0,0.0,0.0,0.0,0.0,0.163211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41032,0.0,0.0,0.0,0.0,0.336599,0.0,0.0,0.416138,0.0,0.0,0.0,0.284575,0.0,0.0,0.0,0.0,0.0,0.394103,0.0,0.0,0.839294,0.520783,0.0,0.0,0.724689,0.0,0.0,0.0,0.249549,0.0,0.0,0.0,1.134407,0.0,0.0,0.0,0.0
